dat_hr,n,flow_mean,flow_sd,flow_median,speed_mean,speed_sd,speed_median
15-08-18 09:00,626,3038.8109999999997,1836.4940000000004,2712,381.7130000000001,144.02700000000002,339.45500000000004
15-08-18 10:00,644,3942.298,2305.55,3570,379.394,148.48799999999997,335.03499999999997
15-08-18 11:00,664,4124.442,2455.474,3630,376.84399999999994,149.87300000000002,332.30999999999995
15-08-18 12:00,633,3476.557,2002.9359999999997,3102,384.275,150.405,337.31999999999994
15-08-18 13:00,612,2175.67,1345.5699999999997,1974,387.11600000000004,153.51100000000002,341.47
15-08-18 14:00,542,2304.3239999999996,1637.1409999999998,1962,400.132,158.32599999999996,359.075
15-08-18 15:00,597,2614.0609999999997,1882.735,2298,380.78999999999996,150.66600000000003,333.295
15-08-18 16:00,541,3179.7690000000002,2240.23,2760,376.046,150.976,333.035
15-08-18 17:00,595,3811.6710000000007,3043.036,3132,375.38699999999994,149.67999999999998,329.24499999999995
15-08-18 18:00,587,4571.171,3769.8860000000004,3564,374.79600000000005,148.62199999999999,333.33500000000004
15-08-18 19:00,611,4816.495,4137.552000000001,3702,373.201,143.56199999999998,330.88
15-08-18 20:00,779,3713.312,2863.4479999999994,3114,379.79499999999996,140.658,339.345
15-08-18 21:00,491,3653.19,2943.898,2940,389.93999999999994,150.97500000000002,348.24
15-08-18 22:00,438,3446.5269999999996,2832.6279999999997,2769,407.61299999999994,167.58400000000003,351.81500000000005
15-08-18 23:00,403,2546.763,2100.919,1992,376.216,162.401,326.785
15-09-18 00:00,993,3453.6070000000004,2271.1020000000003,3150,379.181,147.944,342.29
15-09-18 01:00,1047,2267.2739999999994,1572.308,1986,357.124,146.88400000000001,313.34499999999997
15-09-18 02:00,1069,1559.9759999999999,1222.345,1260,369.08,162.13899999999998,323.55500000000006
15-09-18 03:00,1050,1187.2479999999998,965.205,948,373.486,161.759,327.47499999999997
15-09-18 04:00,1053,959.6469999999999,723.263,810,372.357,161.53099999999998,326.62
15-09-18 05:00,972,1380.096,991.363,1140,364.262,151.82000000000002,321.31000000000006
15-09-18 06:00,959,2360.402,1724.817,1938,367.24,153.465,320.57
15-09-18 07:00,934,3945.307,2638.1310000000003,3270,364.83,147.816,323.025
15-09-18 08:00,913,5509.579,3525.452,4554,357.99800000000005,147.239,319.32
15-09-18 09:00,887,6837.259000000001,4163.928999999999,5760,350.967,142.01500000000001,314.415
15-09-18 10:00,907,7766.846,4365.2300000000005,6906,344.925,143.64999999999998,303.81
15-09-18 11:00,892,7842.066,4526.2,7020,344.12,147.00099999999998,302.71500000000003
15-09-18 12:00,876,8001.8589999999995,4897.111,7020,345.79400000000004,152.26,301.73
15-09-18 13:00,873,6448.471,3853.0660000000003,5628,355.35499999999996,155.948,310.65000000000003
15-09-18 14:00,832,6422.808000000001,4119.747000000001,5592,355.761,149.897,310.62
15-09-18 15:00,850,7451.014000000001,4622.956999999999,6438,349.656,147.708,307.15999999999997
15-09-18 16:00,882,7640.9490000000005,4707.481000000001,6606,345.90099999999995,146.226,304.35
15-09-18 17:00,851,8044.075,4981.517000000001,7068,339.01599999999996,141.40699999999998,301.45500000000004
15-09-18 18:00,857,8157.871,5384.203,6990,342.2210000000001,141.17900000000003,305.03000000000003
15-09-18 19:00,862,8599.8,5675.275000000001,7314,330.98099999999994,129.98899999999998,302.675
15-09-18 20:00,1052,6682.014,4434.297999999999,5964,338.23,135.886,299.16
15-09-18 21:00,1064,4678.112000000001,3101.878,4281,351.896,145.589,309.415
15-09-18 22:00,1070,4211.581,2793.52,3840,355.505,148.31900000000002,314.53
15-09-18 23:00,969,4040.5049999999997,2571.923,3744,326.603,137.959,288.53
15-10-18 00:00,1056,1666.675,1174.962,1440,391.25000000000006,151.589,355.0249999999999
15-10-18 01:00,1083,790.2990000000001,574.7439999999999,660,372.1330000000001,153.331,330.84999999999997
15-10-18 02:00,967,474.28,318.28299999999996,423,375.982,160.327,330.08
15-10-18 03:00,830,418.601,292.08899999999994,327,386.58799999999997,175.10999999999996,344.80499999999995
15-10-18 04:00,1007,556.78,401.105,438,375.371,157.803,330.115
15-10-18 05:00,1052,1573.507,1398.983,1134,364.302,145.437,327.98500000000007
15-10-18 06:00,1050,3348.191,2596.62,2730,360.69599999999997,140.166,326.28
15-10-18 07:00,972,9694.769,6309.1669999999995,8094,313.057,116.982,294.065
15-10-18 08:00,986,11894.429,6906.868,10302,285.37300000000005,109.578,274.51
15-10-18 09:00,1013,9327.399000000001,5845.789000000001,8214,322.2950000000001,122.24,298.7100000000001
15-10-18 10:00,899,8129.49,4615.103,7458,351.424,135.852,321.55
15-10-18 11:00,991,7589.88,4185.347,6966,345.656,140.296,309.915
15-10-18 12:00,928,8143.0019999999995,4444.292,7380,362.455,140.19,328.91999999999996
15-10-18 13:00,1012,7884.9710000000005,4358.768000000001,7188,347.437,145.14000000000001,310.7
15-10-18 14:00,1006,8578.7,5050.788,7650,339.88000000000005,137.59,307.53999999999996
15-10-18 15:00,940,8976.239,4870.619,8238,351.301,137.998,323.68
15-10-18 16:00,979,9558.221,5273.885,8772,330.70000000000005,140.12,297.5
15-10-18 17:00,986,10867.661,6403.922,9960,311.00800000000004,128.478,291.89
15-10-18 18:00,991,11043.488000000001,6520.751000000001,9930,306.105,127.789,288.01
15-10-18 19:00,993,9596.829,5643.656000000001,8424,324.32899999999995,134.386,299.04999999999995
15-10-18 20:00,1032,6137.687000000001,3675.714,5520,372.57199999999995,142.19600000000003,338.45500000000004
15-10-18 21:00,1134,3535.945,2168.5570000000002,3216,366.68600000000004,149.545,329.13
15-10-18 22:00,1152,3091.2519999999995,2028.415,2784,367.36,149.96800000000002,329.73
15-10-18 23:00,1089,2188.0950000000003,1385.85,1920,336.283,138.35899999999998,301.985
15-11-18 00:00,1125,1899.2319999999997,1264.66,1620,384.375,151.423,348.4800000000001
15-11-18 01:00,1060,816.2060000000001,552.0600000000001,660,345.12299999999993,124.237,315.59999999999997
15-11-18 02:00,1045,504.21,336.587,414,369.193,153.515,325.39
15-11-18 03:00,946,393.483,265.15,336,379.77799999999996,162.60500000000002,330.61
15-11-18 04:00,1012,535.005,384.8,411,373.83900000000006,154.351,328.8950000000001
15-11-18 05:00,1108,1544.1339999999996,1369.325,1074,362.128,142.71699999999998,326.8599999999999
15-11-18 06:00,1112,3485.3209999999995,2656.524,2760,357.326,138.204,323.79999999999995
15-11-18 07:00,1033,9785.684,6192.126,8136,311.11,116.313,289.935
15-11-18 08:00,1038,11964.78,6678.536,10350,291.14099999999996,115.21900000000001,273.8
15-11-18 09:00,1061,9397.671,5414.9800000000005,8442,321.00600000000003,123.35499999999998,293.21999999999997
15-11-18 10:00,1029,8118.588,4450.247,7452,340.558,132.172,306.965
15-11-18 11:00,1042,7771.454,4078.67,7152,342.922,135.859,310.43999999999994
15-11-18 12:00,1063,8107.785,4252.548,7434,342.09799999999996,137.746,309.505
15-11-18 13:00,1078,8023.8009999999995,4577.254,7212,342.88300000000004,135.888,309.3500000000001
15-11-18 14:00,941,9399.368,5370.138,8262,353.65799999999996,133.874,331.06
15-11-18 15:00,1064,9027.499,4789.634999999999,8190,335.295,134.227,306.71
15-11-18 16:00,1062,9759.757,5238.538,8826,328.498,131.65200000000002,299.795
15-11-18 17:00,1050,10926.453,6238.622999999999,9774,304.78499999999997,116.88299999999998,284.085
15-11-18 18:00,1045,10993.017,6306.616,9906,303.8,118.57400000000001,283.90999999999997
15-11-18 19:00,1042,10056.957000000002,5944.639999999999,8904,320.0110000000001,131.28199999999998,298.57500000000005
15-11-18 20:00,1184,6716.938999999999,3882.368,6198,346.35099999999994,142.911,309.44999999999993
15-11-18 21:00,1203,3989.7699999999995,2371.1589999999997,3594,360.583,147.17,322.81
15-11-18 22:00,1220,3739.996,2342.015,3330,361.62600000000003,147.644,322.71
15-11-18 23:00,1107,3105.467,1812.089,2748,327.574,139.865,291.52
15-12-18 00:00,1006,4651.68,2966.668,4116,366.397,128.339,339.155
15-12-18 01:00,1082,2760.102,1856.8250000000005,2406,358.571,136.251,323.31
15-12-18 02:00,1082,1658.572,1144.901,1416,369.034,144.788,329.33000000000004
15-12-18 03:00,1058,1134.354,746.1409999999998,954,367.803,143.96199999999996,328.20500000000004
15-12-18 04:00,1056,961.202,638.333,834,367.201,150.788,326.51500000000004
15-12-18 05:00,947,1455.6680000000001,985.871,1248,358.55,139.172,322.94
15-12-18 06:00,944,2560.261,1919.543,2028,360.16,134.193,326.41
15-12-18 07:00,914,4245.139,2788.931,3504,351.243,125.88499999999999,325.24
15-12-18 08:00,897,6203.195000000001,3903.979,5262,349.798,123.79400000000001,322.38499999999993
15-12-18 09:00,894,7965.4490000000005,4787.311,6810,341.108,121.61000000000001,313.98999999999995
15-12-18 10:00,875,9154.408,5186.694,7992,335.954,124.031,307.04999999999995
15-12-18 11:00,821,9682.583,5357.985000000001,8526,341.98900000000003,118.50200000000001,317.30499999999995
15-12-18 12:00,864,9845.278,5910.771000000001,8490,330.13700000000006,121.678,305.625
15-12-18 13:00,899,8276.799,4907.061000000001,7200,343.27,124.98800000000001,316.10499999999996
15-12-18 14:00,886,8369.097999999998,5359.326,7320,342.369,120.53300000000002,314.10999999999996
15-12-18 15:00,847,9505.991,6002.464000000001,8076,333.474,117.403,315.41999999999996
15-12-18 16:00,868,9737.810000000001,6439.6669999999995,8250,329.605,118.33000000000001,310.38
15-12-18 17:00,837,9862.362,6358.011,8340,326.67900000000003,114.64399999999998,309.70000000000005
15-12-18 18:00,805,9643.914999999999,6205.303999999999,8442,323.93600000000004,115.74000000000001,303.88
15-12-18 19:00,845,9697.697,6116.166,8430,321.168,116.74200000000002,299.555
15-12-18 20:00,1043,7282.096000000001,4597.397,6384,341.77600000000007,124.55799999999999,313.88
15-12-18 21:00,1063,4254.865000000001,2741.296,3840,358.402,132.105,326.165
15-12-18 22:00,1058,4295.14,2645.4880000000003,3861,359.08600000000007,135.597,323.535
15-12-18 23:00,896,4885.704,2659.882,4614,309.797,109.533,281.88
16-01-18 00:00,1120,1330.98,821.096,1212,373.116,136.018,349.525
16-01-18 01:00,1076,689.196,451.33099999999996,606,372.645,142.95100000000002,349.255
16-01-18 02:00,997,410.238,278.84900000000005,363,369.826,141.976,334.87000000000006
16-01-18 03:00,928,348.20799999999997,227.21300000000002,288,367.72800000000007,141.27499999999998,334.14
16-01-18 04:00,1022,525.785,378.296,405,360.65000000000003,133.57800000000003,332.69000000000005
16-01-18 05:00,1099,1563.549,1351.8350000000003,1140,353.11300000000006,129.01399999999998,328.445
16-01-18 06:00,1087,3289.2889999999998,2378.6150000000002,2706,349.075,125.03899999999999,323.775
16-01-18 07:00,1028,9367.003,5795.960999999999,8004,309.846,109.131,292.18
16-01-18 08:00,1030,11733.658000000001,6547.474999999999,10308,289.06700000000006,105.36100000000002,277.715
16-01-18 09:00,1067,9126.76,5052.568,8277,323.54900000000004,114.07399999999998,299.74
16-01-18 10:00,1076,8022.875000000001,4216.623999999999,7530,332.349,116.45899999999997,308.985
16-01-18 11:00,1063,7565.514000000001,3719.009,7248,334.57900000000006,120.43400000000001,306.32000000000005
16-01-18 12:00,1088,7747.264,4103.762,7110,336.041,121.75399999999999,310.57500000000005
16-01-18 13:00,1095,7646.275000000001,4230.711,6948,337.30400000000003,122.531,312.47
16-01-18 14:00,1088,8601.409000000001,4887.922,7767,329.947,118.329,304.34000000000003
16-01-18 15:00,1059,8688.384999999998,4627.7,8046,327.05899999999997,119.92200000000001,303.13
16-01-18 16:00,1078,9337.773000000001,5034.785000000001,8376,321.853,118.001,301.445
16-01-18 17:00,1050,10660.161,6310.853,9378,303.665,105.032,292.675
16-01-18 18:00,1075,10900.256000000001,6186.213000000001,9684,297.468,106.713,283.88000000000005
16-01-18 19:00,1076,9540.711,5106.897999999999,8610,319.88,118.94399999999999,296.94
16-01-18 20:00,1205,6072.209999999999,3448.1460000000006,5523,342.36699999999996,124.96800000000002,315.69
16-01-18 21:00,1209,3758.817000000001,2153.76,3402,354.55899999999997,132.18699999999998,328.44
16-01-18 22:00,1052,3654.4429999999998,2244.455,3342,388.53099999999995,135.094,368.595
16-01-18 23:00,1118,2508.835,1429.6939999999997,2259,326.19000000000005,122.986,301.81500000000005
16-02-18 00:00,1071,2148.8360000000002,1268.3629999999998,2007,379.284,138.978,351.21500000000003
16-02-18 01:00,1132,1057.0140000000001,732.064,945,367.621,140.489,330.905
16-02-18 02:00,1064,596.6100000000001,625.987,450,370.6769999999999,141.905,331.885
16-02-18 03:00,975,460.684,335.15500000000003,354,369.6809999999999,139.10500000000002,333.63000000000005
16-02-18 04:00,1056,609.796,449.148,498,369.60800000000006,136.145,333.59499999999997
16-02-18 05:00,1102,1661.448,1422.4869999999999,1242,361.51800000000003,133.525,330.635
16-02-18 06:00,1073,3447.9799999999996,2576.494,2916,355.538,125.01399999999998,329.05999999999995
16-02-18 07:00,1049,9979.008,6255.236,8583,316.573,111.57600000000001,299.29499999999996
16-02-18 08:00,1040,12198.253999999999,6640.881,10866,293.664,107.83800000000001,282.51500000000004
16-02-18 09:00,1064,9639.892000000002,5559.061,8772,327.0639999999999,116.14599999999999,302.665
16-02-18 10:00,1078,8512.837,4507.303,7875,339.88399999999996,119.26600000000002,319.0299999999999
16-02-18 11:00,1057,8324.762999999999,4341.827,7737,342.453,122.39699999999999,318.53
16-02-18 12:00,1073,8613.902,4573.361999999999,7914,339.48400000000004,123.996,314.96
16-02-18 13:00,1087,8646.760999999999,4883.301,7776,340.187,124.717,315.185
16-02-18 14:00,1068,9312.839,5371.477,8415,335.902,120.631,312.185
16-02-18 15:00,959,8734.899000000001,4674.19,8142,306.11999999999995,110.52499999999999,288.44
16-02-18 16:00,1055,10232.239000000001,5512.692000000001,9405,329.29999999999995,119.73799999999999,308.255
16-02-18 17:00,1042,11467.366999999998,6497.532000000001,10230,308.35200000000003,110.271,294.15000000000003
16-02-18 18:00,1048,11804.302000000001,6671.219999999999,10752,302.901,111.62500000000001,286.455
16-02-18 19:00,1063,10678.853000000001,5978.076,9708,319.964,117.10999999999999,301.34000000000003
16-02-18 20:00,1097,6952.526000000001,4100.9310000000005,6402,315.067,117.139,288.895
16-02-18 21:00,1202,4843.194000000001,2841.7309999999998,4446,355.81399999999996,128.69000000000003,328.555
16-02-18 22:00,1205,4536.482,2799.3070000000002,4056,358.728,132.20999999999998,327.93
16-02-18 23:00,1117,3710.505,2252.879,3420,329.878,122.172,301.65
16-03-18 00:00,1058,2142.272,1300.2399999999998,1920,400.64899999999994,133.60000000000002,372.84999999999997
16-03-18 01:00,1227,979.477,620.2529999999999,846,366.335,142.88299999999998,329.16499999999996
16-03-18 02:00,1154,568.426,379.102,480,368.87600000000003,138.946,331.9
16-03-18 03:00,1006,454.582,315.01099999999997,360,370.64300000000003,140.926,332.765
16-03-18 04:00,1105,612.704,422.1700000000001,513,370.59,136.5,333.53
16-03-18 05:00,1136,1616.631,1303.118,1203,359.02299999999997,133.74,326.69
16-03-18 06:00,1138,3677.73,2662.7809999999995,3072,358.17300000000006,126.868,328.815
16-03-18 07:00,1071,9874.743999999999,6237.789,8370,316.746,114.30100000000002,297.64
16-03-18 08:00,1060,11912.549,6729.206,10734,290.50000000000006,110.172,279.39
16-03-18 09:00,1102,9913.753,5789.037,9018,320.446,118.41600000000001,292.55499999999995
16-03-18 10:00,1088,8723.483,4974.004999999999,7995,333.57500000000005,122.912,305.01
16-03-18 11:00,1092,8181.985000000001,4388.033,7494,336.65099999999995,125.178,309.045
16-03-18 12:00,1115,8712.724,4684.423,8058,334.138,127.18200000000002,307.655
16-03-18 13:00,1132,8495.235,4818.5419999999995,7731,334.473,125.262,306.475
16-03-18 14:00,1127,9392.042,5472.433999999999,8502,326.15999999999997,119.20399999999998,298.40500000000003
16-03-18 15:00,1104,9494.646999999999,5197.235000000001,8712,327.67199999999997,123.571,302.12
16-03-18 16:00,1134,10129.554999999998,5669.428000000001,9132,322.54499999999996,122.93299999999999,298.12
16-03-18 17:00,1092,11158.635999999999,6516.32,9966,301.489,114.069,283.59499999999997
16-03-18 18:00,1113,11285.818000000001,6626.154,10170,295.632,112.535,281.04999999999995
16-03-18 19:00,1120,10723.288,6039.486999999999,9666,309.151,118.32300000000001,287.68
16-03-18 20:00,1265,7911.604000000001,4743.4169999999995,7281,337.637,129.565,304.42999999999995
16-03-18 21:00,1269,5075.32,2945.3360000000002,4656,355.47500000000014,135.125,319.815
16-03-18 22:00,1190,4880.1939999999995,2974.14,4377,369.374,135.14100000000002,338.195
16-03-18 23:00,1176,3826.245,2189.801,3564,327.73,125.268,296.565
16-04-18 00:00,1116,1788.725,1185.919,1560,392.804,148.09799999999998,353.82500000000005
16-04-18 01:00,1174,846.3770000000002,567.658,744,373.69100000000003,153.72500000000002,330.675
16-04-18 02:00,1081,532.6450000000001,367.74000000000007,462,374.97,151.004,332.25499999999994
16-04-18 03:00,1009,428.21700000000004,294.65200000000004,360,382.238,160.89700000000002,333.65999999999997
16-04-18 04:00,1054,638.7550000000001,448.635,528,373.523,150.48499999999999,331.935
16-04-18 05:00,1009,1791.85,1366.5109999999997,1446,382.88700000000006,146.31,353.67999999999995
16-04-18 06:00,1088,3537.158,2531.661,2916,358.983,135.228,324.47
16-04-18 07:00,1058,10025.315999999999,6350.154,8604,314.972,117.366,293.5
16-04-18 08:00,1048,11946.042,6558.183000000001,10581,294.38199999999995,114.02399999999999,278.57
16-04-18 09:00,1008,10264.259,6077.854999999999,9024,333.6,123.98500000000003,312.2750000000001
16-04-18 10:00,1066,8071.74,4404.887,7416,341.406,127.39299999999999,311.4749999999999
16-04-18 11:00,1065,7731.335,4080.99,7200,344.462,130.988,313.84
16-04-18 12:00,1053,8011.616,4130.952,7398,347.23199999999997,135.445,316.235
16-04-18 13:00,1038,7940.389,4261.268,7296,344.95,134.48100000000002,314.05000000000007
16-04-18 14:00,1037,8943.116,5044.527,8070,339.953,133.257,310.34000000000003
16-04-18 15:00,1016,9113.247000000001,4751.38,8538,339.231,135.491,308.06
16-04-18 16:00,1056,9887.023,5233.34,9078,329.882,133.112,304.68499999999995
16-04-18 17:00,1075,11093.814000000002,6254.153999999999,10164,307.651,118.667,287.27
16-04-18 18:00,1072,11250.261,6380.4580000000005,10266,303.751,118.763,287.235
16-04-18 19:00,1044,9792.455,5649.513999999999,8700,325.955,129.019,305.025
16-04-18 20:00,1193,6346.339999999999,3612.303,5832,356.8469999999999,140.45000000000002,322.755
16-04-18 21:00,1201,3853.5289999999995,2238.3999999999996,3492,366.359,142.736,329.73999999999995
16-04-18 22:00,1222,3412.7679999999996,2136.703,3105,367.13300000000004,142.943,330.15
16-04-18 23:00,1117,2317.1809999999996,1371.7810000000002,2124,340.12100000000004,133.17600000000002,303.07
16-05-18 00:00,954,1903.2600000000002,1216.886,1632,362.38400000000007,112.58700000000003,336.09499999999997
16-05-18 01:00,1074,859.0210000000001,600.8510000000001,711,354.759,131.39,320.68500000000006
16-05-18 02:00,1037,510.41400000000004,371.052,396,376.987,157.46800000000002,330.025
16-05-18 03:00,914,399.09399999999994,295.604,318,379.90199999999993,163.216,331.63
16-05-18 04:00,1000,599.9689999999999,475.27599999999995,456,373.45699999999994,151.601,330.835
16-05-18 05:00,1055,1607.4869999999999,1410.8459999999998,1206,364.39799999999997,145.338,324.765
16-05-18 06:00,1048,3632.2339999999995,2680.747,2976,359.697,140.706,322.84499999999997
16-05-18 07:00,987,9936.756,6335.549000000001,8562,314.32500000000005,122.42299999999997,287.46999999999997
16-05-18 08:00,1004,11635.933,6551.821999999999,10194,288.684,112.09700000000001,274.28999999999996
16-05-18 09:00,959,10127.769,5893.069,8973,333.46899999999994,125.999,306.41499999999996
16-05-18 10:00,990,8210.974,4502.471,7548,338.612,131.831,298.9799999999999
16-05-18 11:00,994,7706.555,4115.543999999999,7230,345.98599999999993,139.739,303.99499999999995
16-05-18 12:00,1017,7988.942999999999,4429.136,7242,343.068,140.081,299.885
16-05-18 13:00,1018,7830.157999999999,4516.376,7068,347.612,141.469,309.395
16-05-18 14:00,1009,8840.822,5134.398,7968,340.885,136.088,304.21999999999997
16-05-18 15:00,1008,8850.373000000001,4758.846,8058,341.19199999999995,138.76100000000002,305.8
16-05-18 16:00,1026,9601.760999999999,5362.985000000001,8604,332.94200000000006,135.724,302.25499999999994
16-05-18 17:00,984,10837.455,6286.072,9738,312.11500000000007,125.692,287.24
16-05-18 18:00,1012,11185.811,6507.248,10110,309.18399999999997,126.19899999999998,288.415
16-05-18 19:00,1040,10118.989,6081.118,8994,321.874,132.68,298.36499999999995
16-05-18 20:00,1196,6885.032000000001,3919.9610000000002,6234,350.037,142.623,314.46500000000003
16-05-18 21:00,1200,4032.357,2340.896,3636,364.529,145.147,328.645
16-05-18 22:00,1218,3707.382,2279.3770000000004,3342,368.812,146.825,329.36499999999995
16-05-18 23:00,1121,2741.818,1599.399,2484,338.706,135.47400000000002,301.94
16-06-18 00:00,1027,3581.041,2299.1910000000003,3234,382.79699999999997,151.66500000000002,341.5950000000001
16-06-18 01:00,1066,2114.746,1347.644,1896,361.14300000000003,144.902,320.13500000000005
16-06-18 02:00,1093,1426.3,937.119,1242,370.77299999999997,154.941,325.21999999999997
16-06-18 03:00,1090,1021.21,693.5179999999998,858,373.53200000000004,158.757,325.115
16-06-18 04:00,1056,881.664,649.238,732,370.813,154.043,324.16
16-06-18 05:00,1074,1350.223,935.0250000000001,1128,365.376,148.85899999999998,320.65
16-06-18 06:00,1057,2364.5350000000003,1760.964,1986,363.404,151.097,316.49499999999995
16-06-18 07:00,962,3701.135,2453.226,3240,355.88900000000007,147.563,310.51500000000004
16-06-18 08:00,929,5299.6810000000005,3256.663,4644,349.92800000000005,142.458,303.51500000000004
16-06-18 09:00,926,6527.249000000002,3920.259,5838,343.829,138.689,300.83500000000004
16-06-18 10:00,905,7509.906999999999,4108.543,6858,348.818,143.58100000000002,302.45500000000004
16-06-18 11:00,900,7358.210000000001,4092.474,6702,349.82499999999993,145.511,308.055
16-06-18 12:00,896,7606.308999999999,4463.611,6858,352.91399999999993,151.744,303.14
16-06-18 13:00,948,6052.157999999999,3594.898,5340,355.37800000000004,148.882,308.99499999999995
16-06-18 14:00,905,6194.705,3839.903,5382,353.08799999999997,147.579,309.465
16-06-18 15:00,861,7066.1720000000005,4373.996999999999,6240,355.73099999999994,149.32799999999997,308.76
16-06-18 16:00,836,7177.489999999999,4402.448,6522,351.344,150.028,300.93999999999994
16-06-18 17:00,825,7504.4130000000005,4652.552,6696,351.29999999999995,149.72899999999998,302.85
16-06-18 18:00,860,7416.8989999999985,4727.4400000000005,6660,347.902,147.31099999999998,299.20000000000005
16-06-18 19:00,861,8148.309,5176.400999999999,7188,339.845,142.165,296.72
16-06-18 20:00,1058,6684.018,4214.405999999999,6057,346.606,149.38700000000003,296.18499999999995
16-06-18 21:00,1102,4708.0599999999995,3080.6120000000005,4314,360.57000000000005,152.519,310.8
16-06-18 22:00,1090,4293.277,2637.615,3960,359.335,150.548,311.2
16-06-18 23:00,989,4332.954,2659.6590000000006,3978,330.116,140.185,285.02500000000003
16-07-18 00:00,1024,2405.351,2348.916,1794,387.189,151.01,351.82500000000005
16-07-18 01:00,1049,1133.76,1148.716,858,372.381,153.24,329.345
16-07-18 02:00,996,630.4810000000001,519.207,480,379.905,165.49800000000002,330.85999999999996
16-07-18 03:00,878,473.00899999999996,386.93399999999997,384,387.73900000000003,161.82,335.995
16-07-18 04:00,925,586.958,487.88700000000006,465,377.303,154.62499999999997,331.65
16-07-18 05:00,1059,1651.5259999999998,1296.2970000000003,1302,374.21799999999996,155.375,330.92
16-07-18 06:00,1079,3521.477,2650.0840000000003,2934,364.78400000000005,145.75900000000001,329.005
16-07-18 07:00,977,8846.907,6157.3330000000005,7512,327.39,124.56599999999999,299.70000000000005
16-07-18 08:00,934,10900.402999999998,6568.608,9666,301.145,116.88400000000001,280.38
16-07-18 09:00,970,8929.75,5579.658,8226,331.80600000000004,127.89999999999998,304.18499999999995
16-07-18 10:00,975,7810.2519999999995,4563.983,7374,342.429,135.898,309.625
16-07-18 11:00,993,7468.116999999999,4286.127,6942,344.8739999999999,135.523,310.54999999999995
16-07-18 12:00,997,7213.350999999999,4263.0470000000005,6666,347.68500000000006,140.77200000000002,311.68000000000006
16-07-18 13:00,1029,6813.610000000001,4115.519,6348,348.96100000000007,139.98000000000002,311.49999999999994
16-07-18 14:00,919,7030.7429999999995,4297.914000000001,6570,314.73199999999997,125.275,284.02000000000004
16-07-18 15:00,912,7435.626,4173.599,6996,315.69200000000006,130.056,281.935
16-07-18 16:00,973,8915.892,4949.845,8328,340.94499999999994,147.832,304.055
16-07-18 17:00,956,10362.488000000001,6188.3820000000005,9432,315.909,126.684,294.53
16-07-18 18:00,901,9958.126000000002,6082.541,8880,306.41,118.366,286.095
16-07-18 19:00,973,9734.073,5549.776,8748,320.602,131.168,295.89
16-07-18 20:00,1123,6057.751,3537.422,5736,347.447,141.488,307.9
16-07-18 21:00,1139,3619.832,2209.099,3276,361.98199999999997,142.96200000000002,324.20000000000005
16-07-18 22:00,1137,3040.212,2079.9399999999996,2724,362.78100000000006,144.916,322.51500000000004
16-07-18 23:00,1049,2169.079,1333.265,2028,336.52599999999995,137.406,300.205
16-08-18 00:00,730,1616.0259999999998,1371.7079999999999,1242,407.858,157.45999999999998,356.295
16-08-18 01:00,488,752.782,538.299,636,374.84700000000004,145.53599999999997,331.515
16-08-18 02:00,474,543.886,408.089,420,402.265,158.615,366.64000000000004
16-08-18 03:00,454,404.62699999999995,299.077,312,394.27900000000005,173.70100000000005,343.335
16-08-18 04:00,443,472.892,331.218,384,398.95899999999995,169.113,352.31499999999994
16-08-18 05:00,432,951.676,636.3760000000001,792,384.077,162.69600000000003,332.36
16-08-18 06:00,431,1955.389,1487.761,1686,396.60699999999997,167.85,358.61499999999995
16-08-18 07:00,320,4236.849,3405.693,3462,387.44899999999996,161.725,345.38
16-08-18 08:00,287,5054.948,3919.728,4164,388.97599999999994,165.546,343.11000000000007
16-08-18 09:00,335,4936.494,3410.821,4194,381.67599999999993,158.43599999999998,337.68499999999995
16-08-18 10:00,333,5630.375,3781.748,4494,390.70899999999995,163.73900000000003,341.9750000000001
16-08-18 11:00,365,5375.781,3541.2509999999997,4542,390.19999999999993,162.56799999999998,340.26000000000005
16-08-18 12:00,322,5059.95,3347.98,4278,411.224,177.018,363.285
16-08-18 13:00,344,4293.700999999999,2901.3169999999996,3648,404.705,182.219,342.29999999999995
16-08-18 14:00,306,4881.164000000001,3507.2109999999993,3966,397.98099999999994,177.092,338.265
16-08-18 15:00,314,5281.335,3645.7860000000005,4470,389.5950000000001,174.78599999999997,333.53499999999997
16-08-18 16:00,325,5570.139999999999,3759.567000000001,4704,401.651,178.393,348.54
16-08-18 17:00,290,6719.902,5184.7480000000005,5226,387.955,170.97,339.00500000000005
16-08-18 18:00,315,6707.352000000001,5567.246,4914,385.779,162.751,339.07
16-08-18 19:00,336,5791.524,4598.753000000001,4404,394.657,167.821,343.84000000000003
16-08-18 20:00,526,3794.3179999999998,3042.7700000000004,3006,388.879,162.32899999999995,340.23
16-08-18 21:00,517,3138.6629999999996,2382.4999999999995,2700,386.485,157.679,337.98499999999996
16-08-18 22:00,505,2505.0130000000004,1912.941,2142,380.124,156.34400000000002,332.46999999999997
16-08-18 23:00,472,1879.41,1446.8799999999999,1596,348.409,159.99999999999997,295.47999999999996
16-09-18 00:00,930,4580.399,3149.1799999999994,3996,393.55699999999996,147.864,358.42
16-09-18 01:00,1005,3051.2290000000003,2187.175,2604,375.31800000000004,152.393,338.33500000000004
16-09-18 02:00,1090,2057.564,1591.6969999999997,1680,368.5570000000001,159.492,320.355
16-09-18 03:00,1085,1405.551,1042.058,1164,370.04800000000006,155.562,327.195
