,C1,C2,C3,C4,C5,date_hour,No. of Visitors,index,cluster,data_a,numero_presenze,layer_id,layer_nome,dettaglio(secondi),winds,rainfall_mm,snowfall_mm
9322,"51,7","50,0","62,6","50,0","53,1",06-01-18 03:00,,,,,,,,,,0.013,16.2
9323,"48,8","48,5","50,3","52,0","54,2",06-01-18 04:00,,,,,,,,,,0.023,15.4
9324,"54,2","49,8","53,9","51,2","57,7",06-01-18 05:00,,,,,,,,,,0.032999999999999995,14.566666666666668
9325,"55,0","52,3","51,8","53,6","59,3",06-01-18 06:00,,,,,,,,,,0.031,13.666666666666664
9326,"63,4","61,6",,"62,3","62,7",06-01-18 07:00,,,,,,,,,,0.036000000000000004,15.033333333333333
9327,"59,4","61,6",,"61,2","65,1",06-01-18 08:00,,,,,,,,,,0.015000000000000003,19.233333333333334
9328,"62,9","60,3",,"64,1","65,6",06-01-18 09:00,,,,,,,,,,0.006,22.0
9329,"59,7","60,6",,"66,9","64,5",06-01-18 10:00,,,,,,,,,,0.011000000000000001,23.866666666666664
9330,"59,9","60,7",,"62,9","64,0",06-01-18 11:00,,,,,,,,,,-0.0009999999999999998,25.433333333333334
9331,"60,5","60,4",,"62,5","64,2",06-01-18 12:00,,,,,,,,,,0.006,25.766666666666666
9332,"60,3","60,6",,"63,4","64,4",06-01-18 13:00,,,,,,,,,,0.015,26.53333333333333
9333,"60,7","59,7",,"62,5","64,6",06-01-18 14:00,,,,,,,,,,0.008,27.633333333333336
9334,"60,5","60,3",,"64,6","64,2",06-01-18 15:00,,,,,,,,,,0.0,27.73333333333333
9335,"61,4","61,1",,"63,3","65,4",06-01-18 16:00,,,,,,,,,,0.009000000000000001,28.366666666666664
9336,"61,2","61,7",,"63,1","65,3",06-01-18 17:00,,,,,,,,,,0.006,28.5
9337,"61,7","61,2",,"63,3","64,4",06-01-18 18:00,,,,,,,,,,0.0,28.366666666666664
9338,"62,3","62,1",,"64,2","64,3",06-01-18 19:00,,,,,,,,,,0.011000000000000001,27.7
9339,"61,7","59,5",,"64,0","62,7",06-01-18 20:00,,,,,,,,,,0.011,25.266666666666666
9340,"61,3","59,4","63,9","64,4","61,8",06-01-18 21:00,,,,,,,,,,0.0025,22.16666666666667
9341,"65,1","59,4","70,6","65,4","61,6",06-01-18 22:00,,,,,,,,,,0.00625,20.166666666666668
9342,"69,8","60,5","78,0","67,1","61,4",06-01-18 23:00,,,,,,,,,,0.011000000000000001,19.03333333333333
9343,"70,8","62,2","78,6","67,0","62,1",06-02-18 00:00,,,,,,,,,,-0.013333333333333334,19.9
9344,"69,5","60,3","76,3","65,6","60,0",06-02-18 01:00,,,,,,,,,,0.016,18.866666666666667
9345,"68,3","57,4","73,9","63,8","58,9",06-02-18 02:00,,,,,,,,,,0.025,17.7
9346,"63,0","55,3","69,8","62,3","57,7",06-02-18 03:00,,,,,,,,,,0.022,16.73333333333333
9347,"45,4","50,2","50,3","54,2","54,5",06-02-18 04:00,,,,,,,,,,0.022,16.400000000000002
9348,"48,6","50,0","49,3","49,8","57,4",06-02-18 05:00,,,,,,,,,,0.028000000000000004,15.466666666666667
9349,"54,4","49,6","50,0","51,7","57,3",06-02-18 06:00,,,,,,,,,,0.027000000000000003,15.3
9350,"63,4","55,4",,"62,0","57,6",06-02-18 07:00,,,,,,,,,,0.039,16.666666666666668
9351,"54,1","55,9",,"63,1","59,5",06-02-18 08:00,,,,,,,,,,0.0030000000000000005,21.233333333333334
9352,"64,0","61,7",,"60,9","61,3",06-02-18 09:00,,,,,,,,,,0.014000000000000002,23.3
9353,"59,8","58,5",,"60,5","65,3",06-02-18 10:00,,,,,,,,,,0.015,24.9
9354,"58,9","58,3",,"61,1","62,0",06-02-18 11:00,,,,,,,,,,0.006,25.8
9355,"59,4","59,3",,"61,1","62,6",06-02-18 12:00,,,,,,,,,,0.003,27.23333333333333
9356,"58,4","58,4",,"61,6","62,6",06-02-18 13:00,,,,,,,,,,0.007000000000000001,27.43333333333333
9357,"60,2","58,6",,"61,6","61,8",06-02-18 14:00,,,,,,,,,,0.007000000000000001,28.5
9358,"60,9","57,3",,"61,4","62,9",06-02-18 15:00,,,,,,,,,,-0.004,28.366666666666664
9359,"60,8","60,3",,"61,6","62,8",06-02-18 16:00,,,,,,,,,,-0.009000000000000001,27.33333333333333
9360,"60,0","58,2",,"60,6","64,9",06-02-18 17:00,,,,,,,,,,0.015000000000000003,28.133333333333336
9361,"61,8","58,2",,"60,2","62,8",06-02-18 18:00,,,,,,,,,,0.007000000000000001,26.7
9362,"62,0","59,1",,"61,8","62,8",06-02-18 19:00,,,,,,,,,,-0.005,26.53333333333333
9363,"62,1","60,6",,"64,3","61,7",06-02-18 20:00,,,,,,,,,,-0.005,24.566666666666666
9364,"61,5","62,1","67,7","65,5","61,5",06-02-18 21:00,,,,,,,,,,-0.001,22.83333333333333
9365,"68,6","59,9","76,9","64,9","59,8",06-02-18 22:00,,,,,,,,,,0.018000000000000002,20.733333333333334
9366,"73,4","61,7","80,7","66,0","62,2",06-02-18 23:00,,,,,,,,,,0.014000000000000002,19.766666666666666
9367,"72,3","61,2","79,9","66,5","61,4",06-03-18 00:00,,,,,,,,,,0.005,18.9
9368,"69,2","60,3","76,9","66,8","60,2",06-03-18 01:00,,,,,,,,,,0.011000000000000001,18.666666666666668
9369,"68,1","58,0","73,3","62,8","57,8",06-03-18 02:00,,,,,,,,,,0.006999999999999999,17.8
9370,"61,2","52,6","73,5","56,4","56,2",06-03-18 03:00,,,,,,,,,,0.003,17.266666666666666
9371,"51,6","49,6","52,4","56,6","56,9",06-03-18 04:00,,,,,,,,,,0.012,16.933333333333334
9372,"44,9",,"54,0",,"55,5",06-03-18 05:00,,,,,,,,,,0.016,17.166666666666668
9373,"50,8",,"49,0",,"55,6",06-03-18 06:00,,,,,,,,,,0.022,18.733333333333334
9374,"70,6",,,,"57,8",06-03-18 07:00,,,,,,,,,,0.026,19.03333333333333
9375,"63,4",,,,"58,0",06-03-18 08:00,,,,,,,,,,0.016,20.5
9376,"61,5",,,,"59,8",06-03-18 09:00,,,,,,,,,,0.02,23.566666666666666
9377,"65,5",,,,"62,0",06-03-18 10:00,,,,,,,,,,0.013,25.566666666666666
9378,"62,5",,,,"61,8",06-03-18 11:00,,,,,,,,,,0.003,26.76666666666667
9379,"60,1",,,,"62,9",06-03-18 12:00,,,,,,,,,,0.011000000000000001,26.8
9380,"58,8",,,,"63,0",06-03-18 13:00,,,,,,,,,,0.021,27.066666666666666
9381,"59,7",,,,"61,0",06-03-18 14:00,,,,,,,,,,0.009000000000000001,27.0
9382,"62,8",,,,"61,9",06-03-18 15:00,,,,,,,,,,0.016,23.96666666666667
9383,"58,6",,,,"61,1",06-03-18 16:00,,,,,,,,,,0.004,22.6
9384,"62,9",,,,"61,9",06-03-18 17:00,,,,,,,,,,0.014000000000000002,23.7
9385,"60,2",,,,"62,2",06-03-18 18:00,,,,,,,,,,0.026,23.93333333333333
9386,"59,3",,,,"62,6",06-03-18 19:00,,,,,,,,,,0.032,23.433333333333334
9387,"59,5",,,,"62,1",06-03-18 20:00,,,,,,,,,,0.021,22.766666666666666
9388,"57,4",,"61,1",,"59,7",06-03-18 21:00,,,,,,,,,,0.008,21.5
9389,"58,7",,"64,0",,"58,9",06-03-18 22:00,,167.0,Presenze,2018-06-03T23:00:00Z,3409.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.032,20.933333333333334
9390,"58,7",,"64,0",,"58,9",06-03-18 22:00,,335.0,Maschi,2018-06-03T23:00:00Z,1821.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.032,20.933333333333334
9391,"58,7",,"64,0",,"58,9",06-03-18 22:00,,503.0,Femmine,2018-06-03T23:00:00Z,1589.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.032,20.933333333333334
9392,"58,7",,"64,0",,"58,9",06-03-18 22:00,,671.0,Business,2018-06-03T23:00:00Z,543.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.032,20.933333333333334
9393,"58,7",,"64,0",,"58,9",06-03-18 22:00,,839.0,Consumer,2018-06-03T23:00:00Z,2867.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.032,20.933333333333334
9394,"58,7",,"64,0",,"58,9",06-03-18 22:00,,1007.0,Italiani,2018-06-03T23:00:00Z,3259.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.032,20.933333333333334
9395,"58,7",,"64,0",,"58,9",06-03-18 22:00,,1175.0,Stranieri,2018-06-03T23:00:00Z,151.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.032,20.933333333333334
9396,"58,7",,"64,0",,"58,9",06-03-18 22:00,,1343.0,<18 anni,2018-06-03T23:00:00Z,36.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.032,20.933333333333334
9397,"58,7",,"64,0",,"58,9",06-03-18 22:00,,1511.0,18-30 anni ,2018-06-03T23:00:00Z,721.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.032,20.933333333333334
9398,"58,7",,"64,0",,"58,9",06-03-18 22:00,,1679.0,31-40 anni,2018-06-03T23:00:00Z,436.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.032,20.933333333333334
9399,"58,7",,"64,0",,"58,9",06-03-18 22:00,,1847.0,41-50 anni,2018-06-03T23:00:00Z,584.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.032,20.933333333333334
9400,"58,7",,"64,0",,"58,9",06-03-18 22:00,,2015.0,51-60 anni,2018-06-03T23:00:00Z,586.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.032,20.933333333333334
9401,"58,7",,"64,0",,"58,9",06-03-18 22:00,,2183.0,>60 anni,2018-06-03T23:00:00Z,1047.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.032,20.933333333333334
9402,"58,7",,"64,0",,"58,9",06-03-18 22:00,,2351.0,Visitatori Intraregionali,2018-06-03T23:00:00Z,410.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.032,20.933333333333334
9403,"58,7",,"64,0",,"58,9",06-03-18 22:00,,2519.0,Visitatori Extraregionali,2018-06-03T23:00:00Z,158.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.032,20.933333333333334
9404,"58,7",,"64,0",,"58,9",06-03-18 22:00,,2687.0,Pendolari,2018-06-03T23:00:00Z,102.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.032,20.933333333333334
9405,"58,7",,"64,0",,"58,9",06-03-18 22:00,,2855.0,Residenti,2018-06-03T23:00:00Z,2539.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.032,20.933333333333334
9406,"58,7",,"64,0",,"58,9",06-03-18 22:00,,3023.0,Visitatori Stranieri,2018-06-03T23:00:00Z,200.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.032,20.933333333333334
9407,"61,8",,"63,7",,"57,8",06-03-18 23:00,,166.0,Presenze,2018-06-04T00:00:00Z,3301.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.04,19.8
9408,"61,8",,"63,7",,"57,8",06-03-18 23:00,,334.0,Maschi,2018-06-04T00:00:00Z,1793.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.04,19.8
9409,"61,8",,"63,7",,"57,8",06-03-18 23:00,,502.0,Femmine,2018-06-04T00:00:00Z,1508.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.04,19.8
9410,"61,8",,"63,7",,"57,8",06-03-18 23:00,,670.0,Business,2018-06-04T00:00:00Z,547.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.04,19.8
9411,"61,8",,"63,7",,"57,8",06-03-18 23:00,,838.0,Consumer,2018-06-04T00:00:00Z,2754.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.04,19.8
9412,"61,8",,"63,7",,"57,8",06-03-18 23:00,,1006.0,Italiani,2018-06-04T00:00:00Z,3154.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.04,19.8
9413,"61,8",,"63,7",,"57,8",06-03-18 23:00,,1174.0,Stranieri,2018-06-04T00:00:00Z,147.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.04,19.8
9414,"61,8",,"63,7",,"57,8",06-03-18 23:00,,1342.0,<18 anni,2018-06-04T00:00:00Z,34.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.04,19.8
9415,"61,8",,"63,7",,"57,8",06-03-18 23:00,,1510.0,18-30 anni ,2018-06-04T00:00:00Z,682.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.04,19.8
9416,"61,8",,"63,7",,"57,8",06-03-18 23:00,,1678.0,31-40 anni,2018-06-04T00:00:00Z,418.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.04,19.8
9417,"61,8",,"63,7",,"57,8",06-03-18 23:00,,1846.0,41-50 anni,2018-06-04T00:00:00Z,571.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.04,19.8
9418,"61,8",,"63,7",,"57,8",06-03-18 23:00,,2014.0,51-60 anni,2018-06-04T00:00:00Z,569.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.04,19.8
9419,"61,8",,"63,7",,"57,8",06-03-18 23:00,,2182.0,>60 anni,2018-06-04T00:00:00Z,1027.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.04,19.8
9420,"61,8",,"63,7",,"57,8",06-03-18 23:00,,2350.0,Visitatori Intraregionali,2018-06-04T00:00:00Z,308.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.04,19.8
9421,"61,8",,"63,7",,"57,8",06-03-18 23:00,,2518.0,Visitatori Extraregionali,2018-06-04T00:00:00Z,152.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.04,19.8
9422,"61,8",,"63,7",,"57,8",06-03-18 23:00,,2686.0,Pendolari,2018-06-04T00:00:00Z,93.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.04,19.8
9423,"61,8",,"63,7",,"57,8",06-03-18 23:00,,2854.0,Residenti,2018-06-04T00:00:00Z,2557.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.04,19.8
9424,"61,8",,"63,7",,"57,8",06-03-18 23:00,,3022.0,Visitatori Stranieri,2018-06-04T00:00:00Z,191.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.04,19.8
9425,"58,9",,"59,3",,"57,5",06-04-18 00:00,,165.0,Presenze,2018-06-04T01:00:00Z,3186.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.02,18.9
9426,"58,9",,"59,3",,"57,5",06-04-18 00:00,,333.0,Maschi,2018-06-04T01:00:00Z,1725.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.02,18.9
9427,"58,9",,"59,3",,"57,5",06-04-18 00:00,,501.0,Femmine,2018-06-04T01:00:00Z,1461.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.02,18.9
9428,"58,9",,"59,3",,"57,5",06-04-18 00:00,,669.0,Business,2018-06-04T01:00:00Z,527.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.02,18.9
9429,"58,9",,"59,3",,"57,5",06-04-18 00:00,,837.0,Consumer,2018-06-04T01:00:00Z,2659.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.02,18.9
9430,"58,9",,"59,3",,"57,5",06-04-18 00:00,,1005.0,Italiani,2018-06-04T01:00:00Z,3045.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.02,18.9
9431,"58,9",,"59,3",,"57,5",06-04-18 00:00,,1173.0,Stranieri,2018-06-04T01:00:00Z,141.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.02,18.9
9432,"58,9",,"59,3",,"57,5",06-04-18 00:00,,1341.0,<18 anni,2018-06-04T01:00:00Z,34.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.02,18.9
9433,"58,9",,"59,3",,"57,5",06-04-18 00:00,,1509.0,18-30 anni ,2018-06-04T01:00:00Z,650.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.02,18.9
9434,"58,9",,"59,3",,"57,5",06-04-18 00:00,,1677.0,31-40 anni,2018-06-04T01:00:00Z,402.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.02,18.9
9435,"58,9",,"59,3",,"57,5",06-04-18 00:00,,1845.0,41-50 anni,2018-06-04T01:00:00Z,552.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.02,18.9
9436,"58,9",,"59,3",,"57,5",06-04-18 00:00,,2013.0,51-60 anni,2018-06-04T01:00:00Z,548.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.02,18.9
9437,"58,9",,"59,3",,"57,5",06-04-18 00:00,,2181.0,>60 anni,2018-06-04T01:00:00Z,999.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.02,18.9
9438,"58,9",,"59,3",,"57,5",06-04-18 00:00,,2349.0,Visitatori Intraregionali,2018-06-04T01:00:00Z,259.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.02,18.9
9439,"58,9",,"59,3",,"57,5",06-04-18 00:00,,2517.0,Visitatori Extraregionali,2018-06-04T01:00:00Z,140.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.02,18.9
9440,"58,9",,"59,3",,"57,5",06-04-18 00:00,,2685.0,Pendolari,2018-06-04T01:00:00Z,85.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.02,18.9
9441,"58,9",,"59,3",,"57,5",06-04-18 00:00,,2853.0,Residenti,2018-06-04T01:00:00Z,2521.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.02,18.9
9442,"58,9",,"59,3",,"57,5",06-04-18 00:00,,3021.0,Visitatori Stranieri,2018-06-04T01:00:00Z,181.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.02,18.9
9443,"53,9",,"59,2",,"54,2",06-04-18 01:00,,164.0,Presenze,2018-06-04T02:00:00Z,3094.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.027000000000000003,19.33333333333333
9444,"53,9",,"59,2",,"54,2",06-04-18 01:00,,332.0,Maschi,2018-06-04T02:00:00Z,1673.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.027000000000000003,19.33333333333333
9445,"53,9",,"59,2",,"54,2",06-04-18 01:00,,500.0,Femmine,2018-06-04T02:00:00Z,1421.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.027000000000000003,19.33333333333333
9446,"53,9",,"59,2",,"54,2",06-04-18 01:00,,668.0,Business,2018-06-04T02:00:00Z,512.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.027000000000000003,19.33333333333333
9447,"53,9",,"59,2",,"54,2",06-04-18 01:00,,836.0,Consumer,2018-06-04T02:00:00Z,2582.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.027000000000000003,19.33333333333333
9448,"53,9",,"59,2",,"54,2",06-04-18 01:00,,1004.0,Italiani,2018-06-04T02:00:00Z,2955.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.027000000000000003,19.33333333333333
9449,"53,9",,"59,2",,"54,2",06-04-18 01:00,,1172.0,Stranieri,2018-06-04T02:00:00Z,139.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.027000000000000003,19.33333333333333
9450,"53,9",,"59,2",,"54,2",06-04-18 01:00,,1340.0,<18 anni,2018-06-04T02:00:00Z,33.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.027000000000000003,19.33333333333333
9451,"53,9",,"59,2",,"54,2",06-04-18 01:00,,1508.0,18-30 anni ,2018-06-04T02:00:00Z,634.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.027000000000000003,19.33333333333333
9452,"53,9",,"59,2",,"54,2",06-04-18 01:00,,1676.0,31-40 anni,2018-06-04T02:00:00Z,393.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.027000000000000003,19.33333333333333
9453,"53,9",,"59,2",,"54,2",06-04-18 01:00,,1844.0,41-50 anni,2018-06-04T02:00:00Z,536.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.027000000000000003,19.33333333333333
9454,"53,9",,"59,2",,"54,2",06-04-18 01:00,,2012.0,51-60 anni,2018-06-04T02:00:00Z,529.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.027000000000000003,19.33333333333333
9455,"53,9",,"59,2",,"54,2",06-04-18 01:00,,2180.0,>60 anni,2018-06-04T02:00:00Z,969.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.027000000000000003,19.33333333333333
9456,"53,9",,"59,2",,"54,2",06-04-18 01:00,,2348.0,Visitatori Intraregionali,2018-06-04T02:00:00Z,237.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.027000000000000003,19.33333333333333
9457,"53,9",,"59,2",,"54,2",06-04-18 01:00,,2516.0,Visitatori Extraregionali,2018-06-04T02:00:00Z,141.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.027000000000000003,19.33333333333333
9458,"53,9",,"59,2",,"54,2",06-04-18 01:00,,2684.0,Pendolari,2018-06-04T02:00:00Z,77.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.027000000000000003,19.33333333333333
9459,"53,9",,"59,2",,"54,2",06-04-18 01:00,,2852.0,Residenti,2018-06-04T02:00:00Z,2464.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.027000000000000003,19.33333333333333
9460,"53,9",,"59,2",,"54,2",06-04-18 01:00,,3020.0,Visitatori Stranieri,2018-06-04T02:00:00Z,174.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.027000000000000003,19.33333333333333
9461,"45,9",,"54,1",,"50,3",06-04-18 02:00,,163.0,Presenze,2018-06-04T03:00:00Z,3010.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.006,20.133333333333336
9462,"45,9",,"54,1",,"50,3",06-04-18 02:00,,331.0,Maschi,2018-06-04T03:00:00Z,1621.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.006,20.133333333333336
9463,"45,9",,"54,1",,"50,3",06-04-18 02:00,,499.0,Femmine,2018-06-04T03:00:00Z,1390.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.006,20.133333333333336
9464,"45,9",,"54,1",,"50,3",06-04-18 02:00,,667.0,Business,2018-06-04T03:00:00Z,492.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.006,20.133333333333336
9465,"45,9",,"54,1",,"50,3",06-04-18 02:00,,835.0,Consumer,2018-06-04T03:00:00Z,2519.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.006,20.133333333333336
9466,"45,9",,"54,1",,"50,3",06-04-18 02:00,,1003.0,Italiani,2018-06-04T03:00:00Z,2874.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.006,20.133333333333336
9467,"45,9",,"54,1",,"50,3",06-04-18 02:00,,1171.0,Stranieri,2018-06-04T03:00:00Z,137.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.006,20.133333333333336
9468,"45,9",,"54,1",,"50,3",06-04-18 02:00,,1339.0,<18 anni,2018-06-04T03:00:00Z,33.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.006,20.133333333333336
9469,"45,9",,"54,1",,"50,3",06-04-18 02:00,,1507.0,18-30 anni ,2018-06-04T03:00:00Z,622.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.006,20.133333333333336
9470,"45,9",,"54,1",,"50,3",06-04-18 02:00,,1675.0,31-40 anni,2018-06-04T03:00:00Z,382.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.006,20.133333333333336
9471,"45,9",,"54,1",,"50,3",06-04-18 02:00,,1843.0,41-50 anni,2018-06-04T03:00:00Z,521.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.006,20.133333333333336
9472,"45,9",,"54,1",,"50,3",06-04-18 02:00,,2011.0,51-60 anni,2018-06-04T03:00:00Z,512.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.006,20.133333333333336
9473,"45,9",,"54,1",,"50,3",06-04-18 02:00,,2179.0,>60 anni,2018-06-04T03:00:00Z,941.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.006,20.133333333333336
9474,"45,9",,"54,1",,"50,3",06-04-18 02:00,,2347.0,Visitatori Intraregionali,2018-06-04T03:00:00Z,220.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.006,20.133333333333336
9475,"45,9",,"54,1",,"50,3",06-04-18 02:00,,2515.0,Visitatori Extraregionali,2018-06-04T03:00:00Z,136.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.006,20.133333333333336
9476,"45,9",,"54,1",,"50,3",06-04-18 02:00,,2683.0,Pendolari,2018-06-04T03:00:00Z,75.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.006,20.133333333333336
9477,"45,9",,"54,1",,"50,3",06-04-18 02:00,,2851.0,Residenti,2018-06-04T03:00:00Z,2412.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.006,20.133333333333336
9478,"45,9",,"54,1",,"50,3",06-04-18 02:00,,3019.0,Visitatori Stranieri,2018-06-04T03:00:00Z,168.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.006,20.133333333333336
9479,"45,4",,"45,2",,"46,9",06-04-18 03:00,,162.0,Presenze,2018-06-04T04:00:00Z,2925.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.026,19.3
9480,"45,4",,"45,2",,"46,9",06-04-18 03:00,,330.0,Maschi,2018-06-04T04:00:00Z,1579.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,,0.026,19.3
