,C1,C2,C3,C4,C5,date_hour,No. of Visitors,index,cluster,data_a,numero_presenze,layer_id,layer_nome,dettaglio(secondi),temp,winds,rainfall_mm,snowfall_mm,Holiday,isHoliday,date,hour,day,Log_Avg
9298,59.6,58.3,59.1,66.1,63.0,2018-05-30,,,,,,,,,16.510000000000048,,0.02,17.3,,0,2018-05-30,0,30,62.289128637119035
9299,59.5,62.3,59.1,62.6,64.4,2018-05-30,,,,,,,,,16.510000000000048,,0.02,17.3,,0,2018-05-30,0,30,62.028290074982735
9300,60.1,60.0,59.1,61.9,64.0,2018-05-30,,,,,,,,,16.510000000000048,,0.02,17.3,,0,2018-05-30,0,30,61.39679300169067
9301,60.2,60.9,59.1,62.0,63.9,2018-05-30,,,,,,,,,16.510000000000048,,0.02,17.3,,0,2018-05-30,0,30,61.541091670835726
9302,61.1,59.6,59.1,60.7,64.6,2018-05-30,,,,,,,,,16.510000000000048,,0.02,17.3,,0,2018-05-30,0,30,61.50573473743429
9303,59.4,60.4,59.1,61.2,63.9,2018-05-30,,,,,,,,,16.510000000000048,,0.02,17.3,,0,2018-05-30,0,30,61.174859336980504
9304,75.2,75.3,59.1,76.8,73.7,2018-05-30,,,,,,,,,16.510000000000048,,0.02,17.3,,0,2018-05-30,0,30,74.4440600262086
9305,61.1,61.6,59.1,62.6,62.9,2018-05-30,,,,,,,,,16.510000000000048,,0.02,17.3,,0,2018-05-30,0,30,61.6530756862852
9306,60.2,60.2,59.1,61.5,61.8,2018-05-30,,,,,,,,,16.510000000000048,,0.02,17.3,,0,2018-05-30,0,30,60.66935850631709
9307,63.4,62.6,59.1,65.6,65.6,2018-05-30,,,,,,,,,16.510000000000048,,0.02,17.3,,0,2018-05-30,0,30,63.831635823546705
9308,62.9,62.5,59.1,65.5,66.7,2018-05-30,,,,,,,,,16.510000000000048,,0.02,17.3,,0,2018-05-30,0,30,64.07099798389687
9309,57.7,58.6,60.3,61.8,62.6,2018-05-30,,,,,,,,,16.510000000000048,,0.02,17.3,,0,2018-05-30,0,30,60.582787818482736
9310,57.5,58.9,61.2,60.4,60.2,2018-05-30,,,,,,,,,16.510000000000048,,0.02,17.3,,0,2018-05-30,0,30,59.82312120353722
9311,58.3,58.5,61.1,60.7,59.8,2018-05-30,,,,,,,,,16.510000000000048,,0.02,17.3,,0,2018-05-30,0,30,59.82467386011762
9312,56.5,56.7,58.9,59.0,59.1,2018-05-31,,,,,,,,,15.160000000000027,,0.0,16.2,,0,2018-05-31,0,31,58.192575490758884
9313,55.9,53.1,56.9,56.4,54.6,2018-05-31,,,,,,,,,15.160000000000027,,0.0,16.2,,0,2018-05-31,0,31,55.582084220296906
9314,54.1,58.5,57.8,54.1,55.6,2018-05-31,,,,,,,,,15.160000000000027,,0.0,16.2,,0,2018-05-31,0,31,56.41010334271317
9315,46.7,49.3,48.6,47.0,49.9,2018-05-31,,,,,,,,,15.160000000000027,,0.0,16.2,,0,2018-05-31,0,31,48.47786495799614
9316,45.4,48.1,48.0,46.6,51.3,2018-05-31,,,,,,,,,15.160000000000027,,0.0,16.2,,0,2018-05-31,0,31,48.36248075377319
9317,46.3,47.5,47.5,47.0,56.8,2018-05-31,,,,,,,,,15.160000000000027,,0.0,16.2,,0,2018-05-31,0,31,51.36006744154403
9318,54.6,51.3,47.3,53.9,58.8,2018-05-31,,,,,,,,,15.160000000000027,,0.0,16.2,,0,2018-05-31,0,31,54.716000342439095
9319,61.1,59.9,59.1,63.9,62.6,2018-05-31,,,,,,,,,15.160000000000027,,0.0,16.2,,0,2018-05-31,0,31,61.67478440707381
9320,61.2,63.3,59.1,62.0,63.7,2018-05-31,,,,,,,,,15.160000000000027,,0.0,16.2,,0,2018-05-31,0,31,62.14746987035534
9321,66.6,62.3,59.1,65.0,63.8,2018-05-31,,,,,,,,,15.160000000000027,,0.0,16.2,,0,2018-05-31,0,31,64.02882422855359
9322,62.8,59.9,59.1,62.5,63.2,2018-05-31,,,,,,,,,15.160000000000027,,0.0,16.2,,0,2018-05-31,0,31,61.79730067839549
9323,63.9,62.9,59.1,63.8,63.8,2018-05-31,,,,,,,,,15.160000000000027,,0.0,16.2,,0,2018-05-31,0,31,63.016831118555544
9324,61.2,60.2,59.1,62.6,63.4,2018-05-31,,,,,,,,,15.160000000000027,,0.0,16.2,,0,2018-05-31,0,31,61.5749776488758
9325,60.3,60.0,59.1,61.8,64.2,2018-05-31,,,,,,,,,15.160000000000027,,0.0,16.2,,0,2018-05-31,0,31,61.47872813446264
9326,59.7,60.9,59.1,62.4,64.0,2018-05-31,,,,,,,,,15.160000000000027,,0.0,16.2,,0,2018-05-31,0,31,61.599304079229626
9327,61.0,63.4,59.1,62.6,64.5,2018-05-31,,,,,,,,,15.160000000000027,,0.0,16.2,,0,2018-05-31,0,31,62.5030293888959
9328,61.2,60.8,59.1,64.7,64.8,2018-05-31,,,,,,,,,15.160000000000027,,0.0,16.2,,0,2018-05-31,0,31,62.697236256979245
9329,60.8,62.8,59.1,67.0,65.2,2018-05-31,,,,,,,,,15.160000000000027,,0.0,16.2,,0,2018-05-31,0,31,63.88944066622837
9330,61.3,67.8,59.1,66.9,64.4,2018-05-31,,,,,,,,,15.160000000000027,,0.0,16.2,,0,2018-05-31,0,31,65.00768890860628
9331,61.8,61.6,59.1,64.2,63.8,2018-05-31,,,,,,,,,15.160000000000027,,0.0,16.2,,0,2018-05-31,0,31,62.45558683133791
9332,60.4,59.8,59.1,64.1,62.7,2018-05-31,,,,,,,,,15.160000000000027,,0.0,16.2,,0,2018-05-31,0,31,61.641614990467616
9333,59.6,58.8,62.0,62.8,61.6,2018-05-31,,,,,,,,,15.160000000000027,,0.0,16.2,,0,2018-05-31,0,31,61.20993684182614
9334,61.7,58.6,64.9,62.6,60.3,2018-05-31,,,,,,,,,15.160000000000027,,0.0,16.2,,0,2018-05-31,0,31,62.140518600491525
9335,64.3,58.0,70.2,62.9,60.9,2018-05-31,,,,,,,,,15.160000000000027,,0.0,16.2,,0,2018-05-31,0,31,65.30811404623178
9336,62.7,59.9,72.3,62.9,60.1,2018-01-06,,,,,,,,,14.930000000000007,,0.02,18.4,,0,2018-01-06,0,6,66.58867657911092
9337,63.9,58.0,73.2,59.2,57.2,2018-01-06,,,,,,,,,14.930000000000007,,0.02,18.4,,0,2018-01-06,0,6,67.04754312122898
9338,59.9,53.6,70.9,56.5,54.8,2018-01-06,,,,,,,,,14.930000000000007,,0.02,18.4,,0,2018-01-06,0,6,64.55079177397104
9339,51.7,50.0,62.6,50.0,53.1,2018-01-06,,,,,,,,,14.930000000000007,,0.02,18.4,,0,2018-01-06,0,6,56.76105403838713
9340,48.8,48.5,50.3,52.0,54.2,2018-01-06,,,,,,,,,14.930000000000007,,0.02,18.4,,0,2018-01-06,0,6,51.305398549892104
9341,54.2,49.8,53.9,51.2,57.7,2018-01-06,,,,,,,,,14.930000000000007,,0.02,18.4,,0,2018-01-06,0,6,54.23136476480331
9342,55.0,52.3,51.8,53.6,59.3,2018-01-06,,,,,,,,,14.930000000000007,,0.02,18.4,,0,2018-01-06,0,6,55.35960386114943
9343,63.4,61.6,59.1,62.3,62.7,2018-01-06,,,,,,,,,14.930000000000007,,0.02,18.4,,0,2018-01-06,0,6,62.04465256056319
9344,59.4,61.6,59.1,61.2,65.1,2018-01-06,,,,,,,,,14.930000000000007,,0.02,18.4,,0,2018-01-06,0,6,61.86584975514657
9345,62.9,60.3,59.1,64.1,65.6,2018-01-06,,,,,,,,,14.930000000000007,,0.02,18.4,,0,2018-01-06,0,6,63.025634175709484
9346,59.7,60.6,59.1,66.9,64.5,2018-01-06,,,,,,,,,14.930000000000007,,0.02,18.4,,0,2018-01-06,0,6,63.267621437212725
9347,59.9,60.7,59.1,62.9,64.0,2018-01-06,,,,,,,,,14.930000000000007,,0.02,18.4,,0,2018-01-06,0,6,61.718256616962236
9348,60.5,60.4,59.1,62.5,64.2,2018-01-06,,,,,,,,,14.930000000000007,,0.02,18.4,,0,2018-01-06,0,6,61.7259560934849
9349,60.3,60.6,59.1,63.4,64.4,2018-01-06,,,,,,,,,14.930000000000007,,0.02,18.4,,0,2018-01-06,0,6,62.02733118767148
9350,60.7,59.7,59.1,62.5,64.6,2018-01-06,,,,,,,,,14.930000000000007,,0.02,18.4,,0,2018-01-06,0,6,61.80887848383071
9351,60.5,60.3,59.1,64.6,64.2,2018-01-06,,,,,,,,,14.930000000000007,,0.02,18.4,,0,2018-01-06,0,6,62.31503627728442
9352,61.4,61.1,59.1,63.3,65.4,2018-01-06,,,,,,,,,14.930000000000007,,0.02,18.4,,0,2018-01-06,0,6,62.594407225390185
9353,61.2,61.7,59.1,63.1,65.3,2018-01-06,,,,,,,,,14.930000000000007,,0.02,18.4,,0,2018-01-06,0,6,62.572164484555486
9354,61.7,61.2,59.1,63.3,64.4,2018-01-06,,,,,,,,,14.930000000000007,,0.02,18.4,,0,2018-01-06,0,6,62.30570835543594
9355,62.3,62.1,59.1,64.2,64.3,2018-01-06,,,,,,,,,14.930000000000007,,0.02,18.4,,0,2018-01-06,0,6,62.766771544844346
9356,61.7,59.5,59.1,64.0,62.7,2018-01-06,,,,,,,,,14.930000000000007,,0.02,18.4,,0,2018-01-06,0,6,61.79388808853213
9357,61.3,59.4,63.9,64.4,61.8,2018-01-06,,,,,,,,,14.930000000000007,,0.02,18.4,,0,2018-01-06,0,6,62.52485318590857
9358,65.1,59.4,70.6,65.4,61.6,2018-01-06,,,,,,,,,14.930000000000007,,0.02,18.4,,0,2018-01-06,0,6,66.12810223939134
9359,69.8,60.5,78.0,67.1,61.4,2018-01-06,,,,,,,,,14.930000000000007,,0.02,18.4,,0,2018-01-06,0,6,72.05619381799144
9360,70.8,62.2,78.6,67.0,62.1,2018-02-06,,,,,,,,,17.220000000000027,,-0.013333333333333334,19.9,republic day,1,2018-02-06,0,6,72.68388440056077
9361,69.5,60.3,76.3,65.6,60.0,2018-02-06,,,,,,,,,17.220000000000027,,-0.013333333333333334,19.9,republic day,1,2018-02-06,0,6,70.58978116578211
9362,68.3,57.4,73.9,63.8,58.9,2018-02-06,,,,,,,,,17.220000000000027,,-0.013333333333333334,19.9,republic day,1,2018-02-06,0,6,68.45501619991256
9363,63.0,55.3,69.8,62.3,57.7,2018-02-06,,,,,,,,,17.220000000000027,,-0.013333333333333334,19.9,republic day,1,2018-02-06,0,6,64.52434160229758
9364,45.4,50.2,50.3,54.2,54.5,2018-02-06,,,,,,,,,17.220000000000027,,-0.013333333333333334,19.9,republic day,1,2018-02-06,0,6,51.99427996677593
9365,48.6,50.0,49.3,49.8,57.4,2018-02-06,,,,,,,,,17.220000000000027,,-0.013333333333333334,19.9,republic day,1,2018-02-06,0,6,52.56524137483402
9366,54.4,49.6,50.0,51.7,57.3,2018-02-06,,,,,,,,,17.220000000000027,,-0.013333333333333334,19.9,republic day,1,2018-02-06,0,6,53.623190518134294
9367,63.4,55.4,59.1,62.0,57.6,2018-02-06,,,,,,,,,17.220000000000027,,-0.013333333333333334,19.9,republic day,1,2018-02-06,0,6,60.41997285316733
9368,54.1,55.9,59.1,63.1,59.5,2018-02-06,,,,,,,,,17.220000000000027,,-0.013333333333333334,19.9,republic day,1,2018-02-06,0,6,59.43682846314296
9369,64.0,61.7,59.1,60.9,61.3,2018-02-06,,,,,,,,,17.220000000000027,,-0.013333333333333334,19.9,republic day,1,2018-02-06,0,6,61.692662163849036
9370,59.8,58.5,59.1,60.5,65.3,2018-02-06,,,,,,,,,17.220000000000027,,-0.013333333333333334,19.9,republic day,1,2018-02-06,0,6,61.45272806762545
9371,58.9,58.3,59.1,61.1,62.0,2018-02-06,,,,,,,,,17.220000000000027,,-0.013333333333333334,19.9,republic day,1,2018-02-06,0,6,60.11849735990943
9372,59.4,59.3,59.1,61.1,62.6,2018-02-06,,,,,,,,,17.220000000000027,,-0.013333333333333334,19.9,republic day,1,2018-02-06,0,6,60.52531007052437
9373,58.4,58.4,59.1,61.6,62.6,2018-02-06,,,,,,,,,17.220000000000027,,-0.013333333333333334,19.9,republic day,1,2018-02-06,0,6,60.38352516533935
9374,60.2,58.6,59.1,61.6,61.8,2018-02-06,,,,,,,,,17.220000000000027,,-0.013333333333333334,19.9,republic day,1,2018-02-06,0,6,60.44805903184859
9375,60.9,57.3,59.1,61.4,62.9,2018-02-06,,,,,,,,,17.220000000000027,,-0.013333333333333334,19.9,republic day,1,2018-02-06,0,6,60.72643926383304
9376,60.8,60.3,59.1,61.6,62.8,2018-02-06,,,,,,,,,17.220000000000027,,-0.013333333333333334,19.9,republic day,1,2018-02-06,0,6,61.09748232438945
9377,60.0,58.2,59.1,60.6,64.9,2018-02-06,,,,,,,,,17.220000000000027,,-0.013333333333333334,19.9,republic day,1,2018-02-06,0,6,61.27880197644615
9378,61.8,58.2,59.1,60.2,62.8,2018-02-06,,,,,,,,,17.220000000000027,,-0.013333333333333334,19.9,republic day,1,2018-02-06,0,6,60.74792639969748
9379,62.0,59.1,59.1,61.8,62.8,2018-02-06,,,,,,,,,17.220000000000027,,-0.013333333333333334,19.9,republic day,1,2018-02-06,0,6,61.22515761819719
9380,62.1,60.6,59.1,64.3,61.7,2018-02-06,,,,,,,,,17.220000000000027,,-0.013333333333333334,19.9,republic day,1,2018-02-06,0,6,61.90524281996876
9381,61.5,62.1,67.7,65.5,61.5,2018-02-06,,,,,,,,,17.220000000000027,,-0.013333333333333334,19.9,republic day,1,2018-02-06,0,6,64.43527572397875
9382,68.6,59.9,76.9,64.9,59.8,2018-02-06,,,,,,,,,17.220000000000027,,-0.013333333333333334,19.9,republic day,1,2018-02-06,0,6,70.88098980832262
9383,73.4,61.7,80.7,66.0,62.2,2018-02-06,,,,,,,,,17.220000000000027,,-0.013333333333333334,19.9,republic day,1,2018-02-06,0,6,74.66829491877715
9384,72.3,61.2,79.9,66.5,61.4,2018-03-06,,,,,,,,,18.360000000000014,,0.005,18.9,,0,2018-03-06,0,6,73.86932635164689
9385,69.2,60.3,76.9,66.8,60.2,2018-03-06,,,,,,,,,18.360000000000014,,0.005,18.9,,0,2018-03-06,0,6,71.08568192477134
9386,68.1,58.0,73.3,62.8,57.8,2018-03-06,,,,,,,,,18.360000000000014,,0.005,18.9,,0,2018-03-06,0,6,67.92043285312269
9387,61.2,52.6,73.5,56.4,56.2,2018-03-06,,,,,,,,,18.360000000000014,,0.005,18.9,,0,2018-03-06,0,6,66.94444145416867
9388,51.6,49.6,52.4,56.6,56.9,2018-03-06,,,,,,,,,18.360000000000014,,0.005,18.9,,0,2018-03-06,0,6,54.33415264254701
9389,44.9,58.3,54.0,60.4,55.5,2018-03-06,,,,,,,,,18.360000000000014,,0.005,18.9,,0,2018-03-06,0,6,56.829508265333146
9390,50.8,58.3,49.0,60.4,55.6,2018-03-06,,,,,,,,,18.360000000000014,,0.005,18.9,,0,2018-03-06,0,6,56.69372394776666
9391,70.6,58.3,59.1,60.4,57.8,2018-03-06,,,,,,,,,18.360000000000014,,0.005,18.9,,0,2018-03-06,0,6,64.67444936726132
9392,63.4,58.3,59.1,60.4,58.0,2018-03-06,,,,,,,,,18.360000000000014,,0.005,18.9,,0,2018-03-06,0,6,60.33754228844137
9393,61.5,58.3,59.1,60.4,59.8,2018-03-06,,,,,,,,,18.360000000000014,,0.005,18.9,,0,2018-03-06,0,6,59.95891468380941
9394,65.5,58.3,59.1,60.4,62.0,2018-03-06,,,,,,,,,18.360000000000014,,0.005,18.9,,0,2018-03-06,0,6,61.885583337307075
9395,62.5,58.3,59.1,60.4,61.8,2018-03-06,,,,,,,,,18.360000000000014,,0.005,18.9,,0,2018-03-06,0,6,60.702028557959096
9396,60.1,58.3,59.1,60.4,62.9,2018-03-06,,,,,,,,,18.360000000000014,,0.005,18.9,,0,2018-03-06,0,6,60.45989893327637
9397,58.8,58.3,59.1,60.4,63.0,2018-03-06,,,,,,,,,18.360000000000014,,0.005,18.9,,0,2018-03-06,0,6,60.285087535203886
9398,59.7,58.3,59.1,60.4,61.0,2018-03-06,,,,,,,,,18.360000000000014,,0.005,18.9,,0,2018-03-06,0,6,59.80237181923826
9399,62.8,58.3,59.1,60.4,61.9,2018-03-06,,,,,,,,,18.360000000000014,,0.005,18.9,,0,2018-03-06,0,6,60.82043135487237
9400,58.6,58.3,59.1,60.4,61.1,2018-03-06,,,,,,,,,18.360000000000014,,0.005,18.9,,0,2018-03-06,0,6,59.636062542504035
9401,62.9,58.3,59.1,60.4,61.9,2018-03-06,,,,,,,,,18.360000000000014,,0.005,18.9,,0,2018-03-06,0,6,60.8522297764661
9402,60.2,58.3,59.1,60.4,62.2,2018-03-06,,,,,,,,,18.360000000000014,,0.005,18.9,,0,2018-03-06,0,6,60.24658623927775
9403,59.3,58.3,59.1,60.4,62.6,2018-03-06,,,,,,,,,18.360000000000014,,0.005,18.9,,0,2018-03-06,0,6,60.21704404610004
9404,59.5,58.3,59.1,60.4,62.1,2018-03-06,,,,,,,,,18.360000000000014,,0.005,18.9,,0,2018-03-06,0,6,60.084683922061146
9405,57.4,58.3,61.1,60.4,59.7,2018-03-06,,,,,,,,,18.360000000000014,,0.005,18.9,,0,2018-03-06,0,6,59.584306502777274
9406,58.7,58.3,64.0,60.4,58.9,2018-03-06,,,,,,,,,18.360000000000014,,0.005,18.9,,0,2018-03-06,0,6,60.64608091472038
9407,61.8,58.3,63.7,60.4,57.8,2018-03-06,,,,,,,,,18.360000000000014,,0.005,18.9,,0,2018-03-06,0,6,60.957209088441445
9408,58.9,58.3,59.3,60.4,57.5,2018-04-06,,165.0,Presenze,2018-06-04T01:00:00Z,3186.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,58.98975996636574
9409,58.9,58.3,59.3,60.4,57.5,2018-04-06,,333.0,Maschi,2018-06-04T01:00:00Z,1725.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,58.98975996636574
9410,58.9,58.3,59.3,60.4,57.5,2018-04-06,,501.0,Femmine,2018-06-04T01:00:00Z,1461.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,58.98975996636574
9411,58.9,58.3,59.3,60.4,57.5,2018-04-06,,669.0,Business,2018-06-04T01:00:00Z,527.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,58.98975996636574
9412,58.9,58.3,59.3,60.4,57.5,2018-04-06,,837.0,Consumer,2018-06-04T01:00:00Z,2659.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,58.98975996636574
9413,58.9,58.3,59.3,60.4,57.5,2018-04-06,,1005.0,Italiani,2018-06-04T01:00:00Z,3045.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,58.98975996636574
9414,58.9,58.3,59.3,60.4,57.5,2018-04-06,,1173.0,Stranieri,2018-06-04T01:00:00Z,141.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,58.98975996636574
9415,58.9,58.3,59.3,60.4,57.5,2018-04-06,,1341.0,<18 anni,2018-06-04T01:00:00Z,34.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,58.98975996636574
9416,58.9,58.3,59.3,60.4,57.5,2018-04-06,,1509.0,18-30 anni ,2018-06-04T01:00:00Z,650.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,58.98975996636574
9417,58.9,58.3,59.3,60.4,57.5,2018-04-06,,1677.0,31-40 anni,2018-06-04T01:00:00Z,402.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,58.98975996636574
9418,58.9,58.3,59.3,60.4,57.5,2018-04-06,,1845.0,41-50 anni,2018-06-04T01:00:00Z,552.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,58.98975996636574
9419,58.9,58.3,59.3,60.4,57.5,2018-04-06,,2013.0,51-60 anni,2018-06-04T01:00:00Z,548.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,58.98975996636574
9420,58.9,58.3,59.3,60.4,57.5,2018-04-06,,2181.0,>60 anni,2018-06-04T01:00:00Z,999.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,58.98975996636574
9421,58.9,58.3,59.3,60.4,57.5,2018-04-06,,2349.0,Visitatori Intraregionali,2018-06-04T01:00:00Z,259.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,58.98975996636574
9422,58.9,58.3,59.3,60.4,57.5,2018-04-06,,2517.0,Visitatori Extraregionali,2018-06-04T01:00:00Z,140.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,58.98975996636574
9423,58.9,58.3,59.3,60.4,57.5,2018-04-06,,2685.0,Pendolari,2018-06-04T01:00:00Z,85.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,58.98975996636574
9424,58.9,58.3,59.3,60.4,57.5,2018-04-06,,2853.0,Residenti,2018-06-04T01:00:00Z,2521.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,58.98975996636574
9425,58.9,58.3,59.3,60.4,57.5,2018-04-06,,3021.0,Visitatori Stranieri,2018-06-04T01:00:00Z,181.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,58.98975996636574
9426,53.9,58.3,59.2,60.4,54.2,2018-04-06,,165.0,Presenze,2018-06-04T01:00:00Z,3186.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,57.94184371235047
9427,53.9,58.3,59.2,60.4,54.2,2018-04-06,,333.0,Maschi,2018-06-04T01:00:00Z,1725.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,57.94184371235047
9428,53.9,58.3,59.2,60.4,54.2,2018-04-06,,501.0,Femmine,2018-06-04T01:00:00Z,1461.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,57.94184371235047
9429,53.9,58.3,59.2,60.4,54.2,2018-04-06,,669.0,Business,2018-06-04T01:00:00Z,527.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,57.94184371235047
9430,53.9,58.3,59.2,60.4,54.2,2018-04-06,,837.0,Consumer,2018-06-04T01:00:00Z,2659.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,57.94184371235047
9431,53.9,58.3,59.2,60.4,54.2,2018-04-06,,1005.0,Italiani,2018-06-04T01:00:00Z,3045.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,57.94184371235047
9432,53.9,58.3,59.2,60.4,54.2,2018-04-06,,1173.0,Stranieri,2018-06-04T01:00:00Z,141.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,57.94184371235047
9433,53.9,58.3,59.2,60.4,54.2,2018-04-06,,1341.0,<18 anni,2018-06-04T01:00:00Z,34.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,57.94184371235047
9434,53.9,58.3,59.2,60.4,54.2,2018-04-06,,1509.0,18-30 anni ,2018-06-04T01:00:00Z,650.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,57.94184371235047
9435,53.9,58.3,59.2,60.4,54.2,2018-04-06,,1677.0,31-40 anni,2018-06-04T01:00:00Z,402.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,57.94184371235047
9436,53.9,58.3,59.2,60.4,54.2,2018-04-06,,1845.0,41-50 anni,2018-06-04T01:00:00Z,552.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,57.94184371235047
9437,53.9,58.3,59.2,60.4,54.2,2018-04-06,,2013.0,51-60 anni,2018-06-04T01:00:00Z,548.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,57.94184371235047
9438,53.9,58.3,59.2,60.4,54.2,2018-04-06,,2181.0,>60 anni,2018-06-04T01:00:00Z,999.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,57.94184371235047
9439,53.9,58.3,59.2,60.4,54.2,2018-04-06,,2349.0,Visitatori Intraregionali,2018-06-04T01:00:00Z,259.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,57.94184371235047
9440,53.9,58.3,59.2,60.4,54.2,2018-04-06,,2517.0,Visitatori Extraregionali,2018-06-04T01:00:00Z,140.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,57.94184371235047
9441,53.9,58.3,59.2,60.4,54.2,2018-04-06,,2685.0,Pendolari,2018-06-04T01:00:00Z,85.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,57.94184371235047
9442,53.9,58.3,59.2,60.4,54.2,2018-04-06,,2853.0,Residenti,2018-06-04T01:00:00Z,2521.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,57.94184371235047
9443,53.9,58.3,59.2,60.4,54.2,2018-04-06,,3021.0,Visitatori Stranieri,2018-06-04T01:00:00Z,181.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,57.94184371235047
9444,45.9,58.3,54.1,60.4,50.3,2018-04-06,,165.0,Presenze,2018-06-04T01:00:00Z,3186.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,18.610000000000014,,0.02,18.9,,0,2018-04-06,0,6,56.386204629218604
