,C1,C2,C3,C4,C5,date_hour,No. of Visitors,index,cluster,data_a,numero_presenze,layer_id,layer_nome,dettaglio(secondi),temp,winds,rainfall_mm,snowfall_mm,Holiday,isHoliday,date,hour,day,Log_Avg
5986,59.4,58.3,63.6,60.3,61.6,2018-03-21 22:00:00,,930.0,Italiani,2018-03-21T23:00:00Z,3767.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.1899999999999975,,0.002,3.7,,0,2018-03-21,22,2,61.04136891510414
5987,59.4,58.3,63.6,60.3,61.6,2018-03-21 22:00:00,,1097.0,Stranieri,2018-03-21T23:00:00Z,155.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.1899999999999975,,0.002,3.7,,0,2018-03-21,22,2,61.04136891510414
5988,59.4,58.3,63.6,60.3,61.6,2018-03-21 22:00:00,,1264.0,<18 anni,2018-03-21T23:00:00Z,35.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.1899999999999975,,0.002,3.7,,0,2018-03-21,22,2,61.04136891510414
5989,59.4,58.3,63.6,60.3,61.6,2018-03-21 22:00:00,,1431.0,18-30 anni ,2018-03-21T23:00:00Z,893.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.1899999999999975,,0.002,3.7,,0,2018-03-21,22,2,61.04136891510414
5990,59.4,58.3,63.6,60.3,61.6,2018-03-21 22:00:00,,1598.0,31-40 anni,2018-03-21T23:00:00Z,481.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.1899999999999975,,0.002,3.7,,0,2018-03-21,22,2,61.04136891510414
5991,59.4,58.3,63.6,60.3,61.6,2018-03-21 22:00:00,,1765.0,41-50 anni,2018-03-21T23:00:00Z,630.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.1899999999999975,,0.002,3.7,,0,2018-03-21,22,2,61.04136891510414
5992,59.4,58.3,63.6,60.3,61.6,2018-03-21 22:00:00,,1932.0,51-60 anni,2018-03-21T23:00:00Z,673.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.1899999999999975,,0.002,3.7,,0,2018-03-21,22,2,61.04136891510414
5993,59.4,58.3,63.6,60.3,61.6,2018-03-21 22:00:00,,2099.0,>60 anni,2018-03-21T23:00:00Z,1210.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.1899999999999975,,0.002,3.7,,0,2018-03-21,22,2,61.04136891510414
5994,59.4,58.3,63.6,60.3,61.6,2018-03-21 22:00:00,,2266.0,Visitatori Intraregionali,2018-03-21T23:00:00Z,855.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.1899999999999975,,0.002,3.7,,0,2018-03-21,22,2,61.04136891510414
5995,59.4,58.3,63.6,60.3,61.6,2018-03-21 22:00:00,,2433.0,Visitatori Extraregionali,2018-03-21T23:00:00Z,239.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.1899999999999975,,0.002,3.7,,0,2018-03-21,22,2,61.04136891510414
5996,59.4,58.3,63.6,60.3,61.6,2018-03-21 22:00:00,,2600.0,Pendolari,2018-03-21T23:00:00Z,262.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.1899999999999975,,0.002,3.7,,0,2018-03-21,22,2,61.04136891510414
5997,59.4,58.3,63.6,60.3,61.6,2018-03-21 22:00:00,,2767.0,Residenti,2018-03-21T23:00:00Z,2383.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.1899999999999975,,0.002,3.7,,0,2018-03-21,22,2,61.04136891510414
5998,59.4,58.3,63.6,60.3,61.6,2018-03-21 22:00:00,,2934.0,Visitatori Stranieri,2018-03-21T23:00:00Z,183.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.1899999999999975,,0.002,3.7,,0,2018-03-21,22,2,61.04136891510414
5999,63.7,58.5,71.5,61.2,62.3,2018-03-21 23:00:00,,94.0,Presenze,2018-03-22T00:00:00Z,3729.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,0.37999999999999545,,0.003,2.0333333333333337,,0,2018-03-21,23,2,66.06253432289152
6000,63.7,58.5,71.5,61.2,62.3,2018-03-21 23:00:00,,261.0,Maschi,2018-03-22T00:00:00Z,2033.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,0.37999999999999545,,0.003,2.0333333333333337,,0,2018-03-21,23,2,66.06253432289152
6001,63.7,58.5,71.5,61.2,62.3,2018-03-21 23:00:00,,428.0,Femmine,2018-03-22T00:00:00Z,1696.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,0.37999999999999545,,0.003,2.0333333333333337,,0,2018-03-21,23,2,66.06253432289152
6002,63.7,58.5,71.5,61.2,62.3,2018-03-21 23:00:00,,595.0,Business,2018-03-22T00:00:00Z,578.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,0.37999999999999545,,0.003,2.0333333333333337,,0,2018-03-21,23,2,66.06253432289152
6003,63.7,58.5,71.5,61.2,62.3,2018-03-21 23:00:00,,762.0,Consumer,2018-03-22T00:00:00Z,3151.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,0.37999999999999545,,0.003,2.0333333333333337,,0,2018-03-21,23,2,66.06253432289152
6004,63.7,58.5,71.5,61.2,62.3,2018-03-21 23:00:00,,929.0,Italiani,2018-03-22T00:00:00Z,3578.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,0.37999999999999545,,0.003,2.0333333333333337,,0,2018-03-21,23,2,66.06253432289152
6005,63.7,58.5,71.5,61.2,62.3,2018-03-21 23:00:00,,1096.0,Stranieri,2018-03-22T00:00:00Z,152.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,0.37999999999999545,,0.003,2.0333333333333337,,0,2018-03-21,23,2,66.06253432289152
6006,63.7,58.5,71.5,61.2,62.3,2018-03-21 23:00:00,,1263.0,<18 anni,2018-03-22T00:00:00Z,33.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,0.37999999999999545,,0.003,2.0333333333333337,,0,2018-03-21,23,2,66.06253432289152
6007,63.7,58.5,71.5,61.2,62.3,2018-03-21 23:00:00,,1430.0,18-30 anni ,2018-03-22T00:00:00Z,839.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,0.37999999999999545,,0.003,2.0333333333333337,,0,2018-03-21,23,2,66.06253432289152
6008,63.7,58.5,71.5,61.2,62.3,2018-03-21 23:00:00,,1597.0,31-40 anni,2018-03-22T00:00:00Z,447.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,0.37999999999999545,,0.003,2.0333333333333337,,0,2018-03-21,23,2,66.06253432289152
6009,63.7,58.5,71.5,61.2,62.3,2018-03-21 23:00:00,,1764.0,41-50 anni,2018-03-22T00:00:00Z,608.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,0.37999999999999545,,0.003,2.0333333333333337,,0,2018-03-21,23,2,66.06253432289152
6010,63.7,58.5,71.5,61.2,62.3,2018-03-21 23:00:00,,1931.0,51-60 anni,2018-03-22T00:00:00Z,642.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,0.37999999999999545,,0.003,2.0333333333333337,,0,2018-03-21,23,2,66.06253432289152
6011,63.7,58.5,71.5,61.2,62.3,2018-03-21 23:00:00,,2098.0,>60 anni,2018-03-22T00:00:00Z,1160.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,0.37999999999999545,,0.003,2.0333333333333337,,0,2018-03-21,23,2,66.06253432289152
6012,63.7,58.5,71.5,61.2,62.3,2018-03-21 23:00:00,,2265.0,Visitatori Intraregionali,2018-03-22T00:00:00Z,646.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,0.37999999999999545,,0.003,2.0333333333333337,,0,2018-03-21,23,2,66.06253432289152
6013,63.7,58.5,71.5,61.2,62.3,2018-03-21 23:00:00,,2432.0,Visitatori Extraregionali,2018-03-22T00:00:00Z,205.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,0.37999999999999545,,0.003,2.0333333333333337,,0,2018-03-21,23,2,66.06253432289152
6014,63.7,58.5,71.5,61.2,62.3,2018-03-21 23:00:00,,2599.0,Pendolari,2018-03-22T00:00:00Z,223.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,0.37999999999999545,,0.003,2.0333333333333337,,0,2018-03-21,23,2,66.06253432289152
6015,63.7,58.5,71.5,61.2,62.3,2018-03-21 23:00:00,,2766.0,Residenti,2018-03-22T00:00:00Z,2476.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,0.37999999999999545,,0.003,2.0333333333333337,,0,2018-03-21,23,2,66.06253432289152
6016,63.7,58.5,71.5,61.2,62.3,2018-03-21 23:00:00,,2933.0,Visitatori Stranieri,2018-03-22T00:00:00Z,179.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,0.37999999999999545,,0.003,2.0333333333333337,,0,2018-03-21,23,2,66.06253432289152
6017,64.7,56.6,70.1,60.4,59.0,2018-03-22 00:00:00,,93.0,Presenze,2018-03-22T01:00:00Z,3501.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.4200000000000157,,0.0016666666666666668,1.6,,0,2018-03-22,0,3,64.9225832178791
6018,64.7,56.6,70.1,60.4,59.0,2018-03-22 00:00:00,,260.0,Maschi,2018-03-22T01:00:00Z,1891.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.4200000000000157,,0.0016666666666666668,1.6,,0,2018-03-22,0,3,64.9225832178791
6019,64.7,56.6,70.1,60.4,59.0,2018-03-22 00:00:00,,427.0,Femmine,2018-03-22T01:00:00Z,1610.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.4200000000000157,,0.0016666666666666668,1.6,,0,2018-03-22,0,3,64.9225832178791
6020,64.7,56.6,70.1,60.4,59.0,2018-03-22 00:00:00,,594.0,Business,2018-03-22T01:00:00Z,560.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.4200000000000157,,0.0016666666666666668,1.6,,0,2018-03-22,0,3,64.9225832178791
6021,64.7,56.6,70.1,60.4,59.0,2018-03-22 00:00:00,,761.0,Consumer,2018-03-22T01:00:00Z,2941.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.4200000000000157,,0.0016666666666666668,1.6,,0,2018-03-22,0,3,64.9225832178791
6022,64.7,56.6,70.1,60.4,59.0,2018-03-22 00:00:00,,928.0,Italiani,2018-03-22T01:00:00Z,3353.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.4200000000000157,,0.0016666666666666668,1.6,,0,2018-03-22,0,3,64.9225832178791
6023,64.7,56.6,70.1,60.4,59.0,2018-03-22 00:00:00,,1095.0,Stranieri,2018-03-22T01:00:00Z,148.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.4200000000000157,,0.0016666666666666668,1.6,,0,2018-03-22,0,3,64.9225832178791
6024,64.7,56.6,70.1,60.4,59.0,2018-03-22 00:00:00,,1262.0,<18 anni,2018-03-22T01:00:00Z,32.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.4200000000000157,,0.0016666666666666668,1.6,,0,2018-03-22,0,3,64.9225832178791
6025,64.7,56.6,70.1,60.4,59.0,2018-03-22 00:00:00,,1429.0,18-30 anni ,2018-03-22T01:00:00Z,762.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.4200000000000157,,0.0016666666666666668,1.6,,0,2018-03-22,0,3,64.9225832178791
6026,64.7,56.6,70.1,60.4,59.0,2018-03-22 00:00:00,,1596.0,31-40 anni,2018-03-22T01:00:00Z,417.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.4200000000000157,,0.0016666666666666668,1.6,,0,2018-03-22,0,3,64.9225832178791
6027,64.7,56.6,70.1,60.4,59.0,2018-03-22 00:00:00,,1763.0,41-50 anni,2018-03-22T01:00:00Z,578.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.4200000000000157,,0.0016666666666666668,1.6,,0,2018-03-22,0,3,64.9225832178791
6028,64.7,56.6,70.1,60.4,59.0,2018-03-22 00:00:00,,1930.0,51-60 anni,2018-03-22T01:00:00Z,602.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.4200000000000157,,0.0016666666666666668,1.6,,0,2018-03-22,0,3,64.9225832178791
6029,64.7,56.6,70.1,60.4,59.0,2018-03-22 00:00:00,,2097.0,>60 anni,2018-03-22T01:00:00Z,1109.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.4200000000000157,,0.0016666666666666668,1.6,,0,2018-03-22,0,3,64.9225832178791
6030,64.7,56.6,70.1,60.4,59.0,2018-03-22 00:00:00,,2264.0,Visitatori Intraregionali,2018-03-22T01:00:00Z,422.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.4200000000000157,,0.0016666666666666668,1.6,,0,2018-03-22,0,3,64.9225832178791
6031,64.7,56.6,70.1,60.4,59.0,2018-03-22 00:00:00,,2431.0,Visitatori Extraregionali,2018-03-22T01:00:00Z,188.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.4200000000000157,,0.0016666666666666668,1.6,,0,2018-03-22,0,3,64.9225832178791
6032,64.7,56.6,70.1,60.4,59.0,2018-03-22 00:00:00,,2598.0,Pendolari,2018-03-22T01:00:00Z,212.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.4200000000000157,,0.0016666666666666668,1.6,,0,2018-03-22,0,3,64.9225832178791
6033,64.7,56.6,70.1,60.4,59.0,2018-03-22 00:00:00,,2765.0,Residenti,2018-03-22T01:00:00Z,2506.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.4200000000000157,,0.0016666666666666668,1.6,,0,2018-03-22,0,3,64.9225832178791
6034,64.7,56.6,70.1,60.4,59.0,2018-03-22 00:00:00,,2932.0,Visitatori Stranieri,2018-03-22T01:00:00Z,174.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.4200000000000157,,0.0016666666666666668,1.6,,0,2018-03-22,0,3,64.9225832178791
6035,59.2,55.0,62.0,56.7,55.6,2018-03-22 01:00:00,,92.0,Presenze,2018-03-22T02:00:00Z,3367.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.7200000000000273,,0.002,2.1333333333333333,,0,2018-03-22,1,3,58.52930879920934
6036,59.2,55.0,62.0,56.7,55.6,2018-03-22 01:00:00,,259.0,Maschi,2018-03-22T02:00:00Z,1808.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.7200000000000273,,0.002,2.1333333333333333,,0,2018-03-22,1,3,58.52930879920934
6037,59.2,55.0,62.0,56.7,55.6,2018-03-22 01:00:00,,426.0,Femmine,2018-03-22T02:00:00Z,1559.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.7200000000000273,,0.002,2.1333333333333333,,0,2018-03-22,1,3,58.52930879920934
6038,59.2,55.0,62.0,56.7,55.6,2018-03-22 01:00:00,,593.0,Business,2018-03-22T02:00:00Z,562.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.7200000000000273,,0.002,2.1333333333333333,,0,2018-03-22,1,3,58.52930879920934
6039,59.2,55.0,62.0,56.7,55.6,2018-03-22 01:00:00,,760.0,Consumer,2018-03-22T02:00:00Z,2805.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.7200000000000273,,0.002,2.1333333333333333,,0,2018-03-22,1,3,58.52930879920934
6040,59.2,55.0,62.0,56.7,55.6,2018-03-22 01:00:00,,927.0,Italiani,2018-03-22T02:00:00Z,3226.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.7200000000000273,,0.002,2.1333333333333333,,0,2018-03-22,1,3,58.52930879920934
6041,59.2,55.0,62.0,56.7,55.6,2018-03-22 01:00:00,,1094.0,Stranieri,2018-03-22T02:00:00Z,141.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.7200000000000273,,0.002,2.1333333333333333,,0,2018-03-22,1,3,58.52930879920934
6042,59.2,55.0,62.0,56.7,55.6,2018-03-22 01:00:00,,1261.0,<18 anni,2018-03-22T02:00:00Z,30.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.7200000000000273,,0.002,2.1333333333333333,,0,2018-03-22,1,3,58.52930879920934
6043,59.2,55.0,62.0,56.7,55.6,2018-03-22 01:00:00,,1428.0,18-30 anni ,2018-03-22T02:00:00Z,723.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.7200000000000273,,0.002,2.1333333333333333,,0,2018-03-22,1,3,58.52930879920934
6044,59.2,55.0,62.0,56.7,55.6,2018-03-22 01:00:00,,1595.0,31-40 anni,2018-03-22T02:00:00Z,402.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.7200000000000273,,0.002,2.1333333333333333,,0,2018-03-22,1,3,58.52930879920934
6045,59.2,55.0,62.0,56.7,55.6,2018-03-22 01:00:00,,1762.0,41-50 anni,2018-03-22T02:00:00Z,558.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.7200000000000273,,0.002,2.1333333333333333,,0,2018-03-22,1,3,58.52930879920934
6046,59.2,55.0,62.0,56.7,55.6,2018-03-22 01:00:00,,1929.0,51-60 anni,2018-03-22T02:00:00Z,578.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.7200000000000273,,0.002,2.1333333333333333,,0,2018-03-22,1,3,58.52930879920934
6047,59.2,55.0,62.0,56.7,55.6,2018-03-22 01:00:00,,2096.0,>60 anni,2018-03-22T02:00:00Z,1076.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.7200000000000273,,0.002,2.1333333333333333,,0,2018-03-22,1,3,58.52930879920934
6048,59.2,55.0,62.0,56.7,55.6,2018-03-22 01:00:00,,2263.0,Visitatori Intraregionali,2018-03-22T02:00:00Z,332.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.7200000000000273,,0.002,2.1333333333333333,,0,2018-03-22,1,3,58.52930879920934
6049,59.2,55.0,62.0,56.7,55.6,2018-03-22 01:00:00,,2430.0,Visitatori Extraregionali,2018-03-22T02:00:00Z,176.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.7200000000000273,,0.002,2.1333333333333333,,0,2018-03-22,1,3,58.52930879920934
6050,59.2,55.0,62.0,56.7,55.6,2018-03-22 01:00:00,,2597.0,Pendolari,2018-03-22T02:00:00Z,190.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.7200000000000273,,0.002,2.1333333333333333,,0,2018-03-22,1,3,58.52930879920934
6051,59.2,55.0,62.0,56.7,55.6,2018-03-22 01:00:00,,2764.0,Residenti,2018-03-22T02:00:00Z,2504.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.7200000000000273,,0.002,2.1333333333333333,,0,2018-03-22,1,3,58.52930879920934
6052,59.2,55.0,62.0,56.7,55.6,2018-03-22 01:00:00,,2931.0,Visitatori Stranieri,2018-03-22T02:00:00Z,164.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.7200000000000273,,0.002,2.1333333333333333,,0,2018-03-22,1,3,58.52930879920934
6053,51.7,52.2,54.2,54.2,53.8,2018-03-22 02:00:00,,91.0,Presenze,2018-03-22T03:00:00Z,3261.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.920000000000016,,0.001,2.833333333333333,,0,2018-03-22,2,3,53.34375900845412
6054,51.7,52.2,54.2,54.2,53.8,2018-03-22 02:00:00,,258.0,Maschi,2018-03-22T03:00:00Z,1756.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.920000000000016,,0.001,2.833333333333333,,0,2018-03-22,2,3,53.34375900845412
6055,51.7,52.2,54.2,54.2,53.8,2018-03-22 02:00:00,,425.0,Femmine,2018-03-22T03:00:00Z,1505.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.920000000000016,,0.001,2.833333333333333,,0,2018-03-22,2,3,53.34375900845412
6056,51.7,52.2,54.2,54.2,53.8,2018-03-22 02:00:00,,592.0,Business,2018-03-22T03:00:00Z,556.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.920000000000016,,0.001,2.833333333333333,,0,2018-03-22,2,3,53.34375900845412
6057,51.7,52.2,54.2,54.2,53.8,2018-03-22 02:00:00,,759.0,Consumer,2018-03-22T03:00:00Z,2706.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.920000000000016,,0.001,2.833333333333333,,0,2018-03-22,2,3,53.34375900845412
6058,51.7,52.2,54.2,54.2,53.8,2018-03-22 02:00:00,,926.0,Italiani,2018-03-22T03:00:00Z,3125.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.920000000000016,,0.001,2.833333333333333,,0,2018-03-22,2,3,53.34375900845412
6059,51.7,52.2,54.2,54.2,53.8,2018-03-22 02:00:00,,1093.0,Stranieri,2018-03-22T03:00:00Z,136.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.920000000000016,,0.001,2.833333333333333,,0,2018-03-22,2,3,53.34375900845412
6060,51.7,52.2,54.2,54.2,53.8,2018-03-22 02:00:00,,1260.0,<18 anni,2018-03-22T03:00:00Z,29.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.920000000000016,,0.001,2.833333333333333,,0,2018-03-22,2,3,53.34375900845412
6061,51.7,52.2,54.2,54.2,53.8,2018-03-22 02:00:00,,1427.0,18-30 anni ,2018-03-22T03:00:00Z,696.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.920000000000016,,0.001,2.833333333333333,,0,2018-03-22,2,3,53.34375900845412
6062,51.7,52.2,54.2,54.2,53.8,2018-03-22 02:00:00,,1594.0,31-40 anni,2018-03-22T03:00:00Z,395.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.920000000000016,,0.001,2.833333333333333,,0,2018-03-22,2,3,53.34375900845412
6063,51.7,52.2,54.2,54.2,53.8,2018-03-22 02:00:00,,1761.0,41-50 anni,2018-03-22T03:00:00Z,540.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.920000000000016,,0.001,2.833333333333333,,0,2018-03-22,2,3,53.34375900845412
6064,51.7,52.2,54.2,54.2,53.8,2018-03-22 02:00:00,,1928.0,51-60 anni,2018-03-22T03:00:00Z,559.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.920000000000016,,0.001,2.833333333333333,,0,2018-03-22,2,3,53.34375900845412
6065,51.7,52.2,54.2,54.2,53.8,2018-03-22 02:00:00,,2095.0,>60 anni,2018-03-22T03:00:00Z,1044.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.920000000000016,,0.001,2.833333333333333,,0,2018-03-22,2,3,53.34375900845412
6066,51.7,52.2,54.2,54.2,53.8,2018-03-22 02:00:00,,2262.0,Visitatori Intraregionali,2018-03-22T03:00:00Z,303.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.920000000000016,,0.001,2.833333333333333,,0,2018-03-22,2,3,53.34375900845412
6067,51.7,52.2,54.2,54.2,53.8,2018-03-22 02:00:00,,2429.0,Visitatori Extraregionali,2018-03-22T03:00:00Z,167.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.920000000000016,,0.001,2.833333333333333,,0,2018-03-22,2,3,53.34375900845412
6068,51.7,52.2,54.2,54.2,53.8,2018-03-22 02:00:00,,2596.0,Pendolari,2018-03-22T03:00:00Z,158.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.920000000000016,,0.001,2.833333333333333,,0,2018-03-22,2,3,53.34375900845412
6069,51.7,52.2,54.2,54.2,53.8,2018-03-22 02:00:00,,2763.0,Residenti,2018-03-22T03:00:00Z,2476.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.920000000000016,,0.001,2.833333333333333,,0,2018-03-22,2,3,53.34375900845412
6070,51.7,52.2,54.2,54.2,53.8,2018-03-22 02:00:00,,2930.0,Visitatori Stranieri,2018-03-22T03:00:00Z,157.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,1.920000000000016,,0.001,2.833333333333333,,0,2018-03-22,2,3,53.34375900845412
6071,51.6,49.1,54.8,53.5,52.5,2018-03-22 03:00:00,,90.0,Presenze,2018-03-22T04:00:00Z,3185.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,2.010000000000048,,0.001,2.9333333333333336,,0,2018-03-22,3,3,52.69289788228117
6072,51.6,49.1,54.8,53.5,52.5,2018-03-22 03:00:00,,257.0,Maschi,2018-03-22T04:00:00Z,1716.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,2.010000000000048,,0.001,2.9333333333333336,,0,2018-03-22,3,3,52.69289788228117
6073,51.6,49.1,54.8,53.5,52.5,2018-03-22 03:00:00,,424.0,Femmine,2018-03-22T04:00:00Z,1469.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,2.010000000000048,,0.001,2.9333333333333336,,0,2018-03-22,3,3,52.69289788228117
6074,51.6,49.1,54.8,53.5,52.5,2018-03-22 03:00:00,,591.0,Business,2018-03-22T04:00:00Z,539.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,2.010000000000048,,0.001,2.9333333333333336,,0,2018-03-22,3,3,52.69289788228117
6075,51.6,49.1,54.8,53.5,52.5,2018-03-22 03:00:00,,758.0,Consumer,2018-03-22T04:00:00Z,2647.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,2.010000000000048,,0.001,2.9333333333333336,,0,2018-03-22,3,3,52.69289788228117
6076,51.6,49.1,54.8,53.5,52.5,2018-03-22 03:00:00,,925.0,Italiani,2018-03-22T04:00:00Z,3053.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,2.010000000000048,,0.001,2.9333333333333336,,0,2018-03-22,3,3,52.69289788228117
6077,51.6,49.1,54.8,53.5,52.5,2018-03-22 03:00:00,,1092.0,Stranieri,2018-03-22T04:00:00Z,133.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,2.010000000000048,,0.001,2.9333333333333336,,0,2018-03-22,3,3,52.69289788228117
