,C1,C2,C3,C4,"C5,,,,,",date_hour,No. of Visitors,index,cluster,data_a,numero_presenze,layer_id,layer_nome,dettaglio(secondi),temp,winds,rainfall_mm,snowfall_mm,date,Day,Holiday,isHoliday
9663,"59,5",,,,"63,9,,,",2018-04-06 13:00:00,,824.0,Consumer,2018-06-04T14:00:00Z,2865.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.170000000000016,,0.018000000000000002,18.733333333333334,06-04-18,,,0
9664,"59,5",,,,"63,9,,,",2018-04-06 13:00:00,,992.0,Italiani,2018-06-04T14:00:00Z,3263.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.170000000000016,,0.018000000000000002,18.733333333333334,06-04-18,,,0
9665,"59,5",,,,"63,9,,,",2018-04-06 13:00:00,,1160.0,Stranieri,2018-06-04T14:00:00Z,141.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.170000000000016,,0.018000000000000002,18.733333333333334,06-04-18,,,0
9666,"59,5",,,,"63,9,,,",2018-04-06 13:00:00,,1328.0,<18 anni,2018-06-04T14:00:00Z,31.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.170000000000016,,0.018000000000000002,18.733333333333334,06-04-18,,,0
9667,"59,5",,,,"63,9,,,",2018-04-06 13:00:00,,1496.0,18-30 anni ,2018-06-04T14:00:00Z,656.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.170000000000016,,0.018000000000000002,18.733333333333334,06-04-18,,,0
9668,"59,5",,,,"63,9,,,",2018-04-06 13:00:00,,1664.0,31-40 anni,2018-06-04T14:00:00Z,419.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.170000000000016,,0.018000000000000002,18.733333333333334,06-04-18,,,0
9669,"59,5",,,,"63,9,,,",2018-04-06 13:00:00,,1832.0,41-50 anni,2018-06-04T14:00:00Z,629.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.170000000000016,,0.018000000000000002,18.733333333333334,06-04-18,,,0
9670,"59,5",,,,"63,9,,,",2018-04-06 13:00:00,,2000.0,51-60 anni,2018-06-04T14:00:00Z,661.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.170000000000016,,0.018000000000000002,18.733333333333334,06-04-18,,,0
9671,"59,5",,,,"63,9,,,",2018-04-06 13:00:00,,2168.0,>60 anni,2018-06-04T14:00:00Z,1006.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.170000000000016,,0.018000000000000002,18.733333333333334,06-04-18,,,0
9672,"59,5",,,,"63,9,,,",2018-04-06 13:00:00,,2336.0,Visitatori Intraregionali,2018-06-04T14:00:00Z,629.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.170000000000016,,0.018000000000000002,18.733333333333334,06-04-18,,,0
9673,"59,5",,,,"63,9,,,",2018-04-06 13:00:00,,2504.0,Visitatori Extraregionali,2018-06-04T14:00:00Z,127.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.170000000000016,,0.018000000000000002,18.733333333333334,06-04-18,,,0
9674,"59,5",,,,"63,9,,,",2018-04-06 13:00:00,,2672.0,Pendolari,2018-06-04T14:00:00Z,883.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.170000000000016,,0.018000000000000002,18.733333333333334,06-04-18,,,0
9675,"59,5",,,,"63,9,,,",2018-04-06 13:00:00,,2840.0,Residenti,2018-06-04T14:00:00Z,1588.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.170000000000016,,0.018000000000000002,18.733333333333334,06-04-18,,,0
9676,"59,5",,,,"63,9,,,",2018-04-06 13:00:00,,3008.0,Visitatori Stranieri,2018-06-04T14:00:00Z,176.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.170000000000016,,0.018000000000000002,18.733333333333334,06-04-18,,,0
9677,"58,7",,,,"63,3,,,",2018-04-06 14:00:00,,151.0,Presenze,2018-06-04T15:00:00Z,3438.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.180000000000007,,0.017,19.6,06-04-18,,,0
9678,"58,7",,,,"63,3,,,",2018-04-06 14:00:00,,319.0,Maschi,2018-06-04T15:00:00Z,1733.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.180000000000007,,0.017,19.6,06-04-18,,,0
9679,"58,7",,,,"63,3,,,",2018-04-06 14:00:00,,487.0,Femmine,2018-06-04T15:00:00Z,1705.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.180000000000007,,0.017,19.6,06-04-18,,,0
9680,"58,7",,,,"63,3,,,",2018-04-06 14:00:00,,655.0,Business,2018-06-04T15:00:00Z,534.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.180000000000007,,0.017,19.6,06-04-18,,,0
9681,"58,7",,,,"63,3,,,",2018-04-06 14:00:00,,823.0,Consumer,2018-06-04T15:00:00Z,2904.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.180000000000007,,0.017,19.6,06-04-18,,,0
9682,"58,7",,,,"63,3,,,",2018-04-06 14:00:00,,991.0,Italiani,2018-06-04T15:00:00Z,3294.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.180000000000007,,0.017,19.6,06-04-18,,,0
9683,"58,7",,,,"63,3,,,",2018-04-06 14:00:00,,1159.0,Stranieri,2018-06-04T15:00:00Z,144.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.180000000000007,,0.017,19.6,06-04-18,,,0
9684,"58,7",,,,"63,3,,,",2018-04-06 14:00:00,,1327.0,<18 anni,2018-06-04T15:00:00Z,31.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.180000000000007,,0.017,19.6,06-04-18,,,0
9685,"58,7",,,,"63,3,,,",2018-04-06 14:00:00,,1495.0,18-30 anni ,2018-06-04T15:00:00Z,659.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.180000000000007,,0.017,19.6,06-04-18,,,0
9686,"58,7",,,,"63,3,,,",2018-04-06 14:00:00,,1663.0,31-40 anni,2018-06-04T15:00:00Z,420.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.180000000000007,,0.017,19.6,06-04-18,,,0
9687,"58,7",,,,"63,3,,,",2018-04-06 14:00:00,,1831.0,41-50 anni,2018-06-04T15:00:00Z,631.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.180000000000007,,0.017,19.6,06-04-18,,,0
9688,"58,7",,,,"63,3,,,",2018-04-06 14:00:00,,1999.0,51-60 anni,2018-06-04T15:00:00Z,663.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.180000000000007,,0.017,19.6,06-04-18,,,0
9689,"58,7",,,,"63,3,,,",2018-04-06 14:00:00,,2167.0,>60 anni,2018-06-04T15:00:00Z,1033.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.180000000000007,,0.017,19.6,06-04-18,,,0
9690,"58,7",,,,"63,3,,,",2018-04-06 14:00:00,,2335.0,Visitatori Intraregionali,2018-06-04T15:00:00Z,687.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.180000000000007,,0.017,19.6,06-04-18,,,0
9691,"58,7",,,,"63,3,,,",2018-04-06 14:00:00,,2503.0,Visitatori Extraregionali,2018-06-04T15:00:00Z,122.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.180000000000007,,0.017,19.6,06-04-18,,,0
9692,"58,7",,,,"63,3,,,",2018-04-06 14:00:00,,2671.0,Pendolari,2018-06-04T15:00:00Z,812.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.180000000000007,,0.017,19.6,06-04-18,,,0
9693,"58,7",,,,"63,3,,,",2018-04-06 14:00:00,,2839.0,Residenti,2018-06-04T15:00:00Z,1634.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.180000000000007,,0.017,19.6,06-04-18,,,0
9694,"58,7",,,,"63,3,,,",2018-04-06 14:00:00,,3007.0,Visitatori Stranieri,2018-06-04T15:00:00Z,183.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.180000000000007,,0.017,19.6,06-04-18,,,0
9695,"60,4",,,,"67,0,,,",2018-04-06 15:00:00,,150.0,Presenze,2018-06-04T16:00:00Z,3492.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.99000000000001,,0.038,19.266666666666666,06-04-18,,,0
9696,"60,4",,,,"67,0,,,",2018-04-06 15:00:00,,318.0,Maschi,2018-06-04T16:00:00Z,1806.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.99000000000001,,0.038,19.266666666666666,06-04-18,,,0
9697,"60,4",,,,"67,0,,,",2018-04-06 15:00:00,,486.0,Femmine,2018-06-04T16:00:00Z,1686.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.99000000000001,,0.038,19.266666666666666,06-04-18,,,0
9698,"60,4",,,,"67,0,,,",2018-04-06 15:00:00,,654.0,Business,2018-06-04T16:00:00Z,547.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.99000000000001,,0.038,19.266666666666666,06-04-18,,,0
9699,"60,4",,,,"67,0,,,",2018-04-06 15:00:00,,822.0,Consumer,2018-06-04T16:00:00Z,2945.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.99000000000001,,0.038,19.266666666666666,06-04-18,,,0
9700,"60,4",,,,"67,0,,,",2018-04-06 15:00:00,,990.0,Italiani,2018-06-04T16:00:00Z,3331.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.99000000000001,,0.038,19.266666666666666,06-04-18,,,0
9701,"60,4",,,,"67,0,,,",2018-04-06 15:00:00,,1158.0,Stranieri,2018-06-04T16:00:00Z,160.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.99000000000001,,0.038,19.266666666666666,06-04-18,,,0
9702,"60,4",,,,"67,0,,,",2018-04-06 15:00:00,,1326.0,<18 anni,2018-06-04T16:00:00Z,34.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.99000000000001,,0.038,19.266666666666666,06-04-18,,,0
9703,"60,4",,,,"67,0,,,",2018-04-06 15:00:00,,1494.0,18-30 anni ,2018-06-04T16:00:00Z,664.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.99000000000001,,0.038,19.266666666666666,06-04-18,,,0
9704,"60,4",,,,"67,0,,,",2018-04-06 15:00:00,,1662.0,31-40 anni,2018-06-04T16:00:00Z,434.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.99000000000001,,0.038,19.266666666666666,06-04-18,,,0
9705,"60,4",,,,"67,0,,,",2018-04-06 15:00:00,,1830.0,41-50 anni,2018-06-04T16:00:00Z,627.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.99000000000001,,0.038,19.266666666666666,06-04-18,,,0
9706,"60,4",,,,"67,0,,,",2018-04-06 15:00:00,,1998.0,51-60 anni,2018-06-04T16:00:00Z,669.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.99000000000001,,0.038,19.266666666666666,06-04-18,,,0
9707,"60,4",,,,"67,0,,,",2018-04-06 15:00:00,,2166.0,>60 anni,2018-06-04T16:00:00Z,1064.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.99000000000001,,0.038,19.266666666666666,06-04-18,,,0
9708,"60,4",,,,"67,0,,,",2018-04-06 15:00:00,,2334.0,Visitatori Intraregionali,2018-06-04T16:00:00Z,714.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.99000000000001,,0.038,19.266666666666666,06-04-18,,,0
9709,"60,4",,,,"67,0,,,",2018-04-06 15:00:00,,2502.0,Visitatori Extraregionali,2018-06-04T16:00:00Z,138.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.99000000000001,,0.038,19.266666666666666,06-04-18,,,0
9710,"60,4",,,,"67,0,,,",2018-04-06 15:00:00,,2670.0,Pendolari,2018-06-04T16:00:00Z,710.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.99000000000001,,0.038,19.266666666666666,06-04-18,,,0
9711,"60,4",,,,"67,0,,,",2018-04-06 15:00:00,,2838.0,Residenti,2018-06-04T16:00:00Z,1723.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.99000000000001,,0.038,19.266666666666666,06-04-18,,,0
9712,"60,4",,,,"67,0,,,",2018-04-06 15:00:00,,3006.0,Visitatori Stranieri,2018-06-04T16:00:00Z,206.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.99000000000001,,0.038,19.266666666666666,06-04-18,,,0
9713,"62,3",,,,"68,4,,,",2018-04-06 16:00:00,,149.0,Presenze,2018-06-04T17:00:00Z,3467.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.660000000000025,,0.486,18.366666666666667,06-04-18,,,0
9714,"62,3",,,,"68,4,,,",2018-04-06 16:00:00,,317.0,Maschi,2018-06-04T17:00:00Z,1839.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.660000000000025,,0.486,18.366666666666667,06-04-18,,,0
9715,"62,3",,,,"68,4,,,",2018-04-06 16:00:00,,485.0,Femmine,2018-06-04T17:00:00Z,1628.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.660000000000025,,0.486,18.366666666666667,06-04-18,,,0
9716,"62,3",,,,"68,4,,,",2018-04-06 16:00:00,,653.0,Business,2018-06-04T17:00:00Z,559.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.660000000000025,,0.486,18.366666666666667,06-04-18,,,0
9717,"62,3",,,,"68,4,,,",2018-04-06 16:00:00,,821.0,Consumer,2018-06-04T17:00:00Z,2908.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.660000000000025,,0.486,18.366666666666667,06-04-18,,,0
9718,"62,3",,,,"68,4,,,",2018-04-06 16:00:00,,989.0,Italiani,2018-06-04T17:00:00Z,3313.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.660000000000025,,0.486,18.366666666666667,06-04-18,,,0
9719,"62,3",,,,"68,4,,,",2018-04-06 16:00:00,,1157.0,Stranieri,2018-06-04T17:00:00Z,155.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.660000000000025,,0.486,18.366666666666667,06-04-18,,,0
9720,"62,3",,,,"68,4,,,",2018-04-06 16:00:00,,1325.0,<18 anni,2018-06-04T17:00:00Z,34.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.660000000000025,,0.486,18.366666666666667,06-04-18,,,0
9721,"62,3",,,,"68,4,,,",2018-04-06 16:00:00,,1493.0,18-30 anni ,2018-06-04T17:00:00Z,679.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.660000000000025,,0.486,18.366666666666667,06-04-18,,,0
9722,"62,3",,,,"68,4,,,",2018-04-06 16:00:00,,1661.0,31-40 anni,2018-06-04T17:00:00Z,432.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.660000000000025,,0.486,18.366666666666667,06-04-18,,,0
9723,"62,3",,,,"68,4,,,",2018-04-06 16:00:00,,1829.0,41-50 anni,2018-06-04T17:00:00Z,611.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.660000000000025,,0.486,18.366666666666667,06-04-18,,,0
9724,"62,3",,,,"68,4,,,",2018-04-06 16:00:00,,1997.0,51-60 anni,2018-06-04T17:00:00Z,648.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.660000000000025,,0.486,18.366666666666667,06-04-18,,,0
9725,"62,3",,,,"68,4,,,",2018-04-06 16:00:00,,2165.0,>60 anni,2018-06-04T17:00:00Z,1063.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.660000000000025,,0.486,18.366666666666667,06-04-18,,,0
9726,"62,3",,,,"68,4,,,",2018-04-06 16:00:00,,2333.0,Visitatori Intraregionali,2018-06-04T17:00:00Z,713.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.660000000000025,,0.486,18.366666666666667,06-04-18,,,0
9727,"62,3",,,,"68,4,,,",2018-04-06 16:00:00,,2501.0,Visitatori Extraregionali,2018-06-04T17:00:00Z,154.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.660000000000025,,0.486,18.366666666666667,06-04-18,,,0
9728,"62,3",,,,"68,4,,,",2018-04-06 16:00:00,,2669.0,Pendolari,2018-06-04T17:00:00Z,544.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.660000000000025,,0.486,18.366666666666667,06-04-18,,,0
9729,"62,3",,,,"68,4,,,",2018-04-06 16:00:00,,2837.0,Residenti,2018-06-04T17:00:00Z,1856.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.660000000000025,,0.486,18.366666666666667,06-04-18,,,0
9730,"62,3",,,,"68,4,,,",2018-04-06 16:00:00,,3005.0,Visitatori Stranieri,2018-06-04T17:00:00Z,200.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,16.660000000000025,,0.486,18.366666666666667,06-04-18,,,0
9731,"62,7",,,,"69,7,,,",2018-04-06 17:00:00,,148.0,Presenze,2018-06-04T18:00:00Z,3495.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.02000000000004,,0.4950000000000001,17.266666666666666,06-04-18,,,0
9732,"62,7",,,,"69,7,,,",2018-04-06 17:00:00,,316.0,Maschi,2018-06-04T18:00:00Z,1883.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.02000000000004,,0.4950000000000001,17.266666666666666,06-04-18,,,0
9733,"62,7",,,,"69,7,,,",2018-04-06 17:00:00,,484.0,Femmine,2018-06-04T18:00:00Z,1612.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.02000000000004,,0.4950000000000001,17.266666666666666,06-04-18,,,0
9734,"62,7",,,,"69,7,,,",2018-04-06 17:00:00,,652.0,Business,2018-06-04T18:00:00Z,581.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.02000000000004,,0.4950000000000001,17.266666666666666,06-04-18,,,0
9735,"62,7",,,,"69,7,,,",2018-04-06 17:00:00,,820.0,Consumer,2018-06-04T18:00:00Z,2913.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.02000000000004,,0.4950000000000001,17.266666666666666,06-04-18,,,0
9736,"62,7",,,,"69,7,,,",2018-04-06 17:00:00,,988.0,Italiani,2018-06-04T18:00:00Z,3326.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.02000000000004,,0.4950000000000001,17.266666666666666,06-04-18,,,0
9737,"62,7",,,,"69,7,,,",2018-04-06 17:00:00,,1156.0,Stranieri,2018-06-04T18:00:00Z,169.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.02000000000004,,0.4950000000000001,17.266666666666666,06-04-18,,,0
9738,"62,7",,,,"69,7,,,",2018-04-06 17:00:00,,1324.0,<18 anni,2018-06-04T18:00:00Z,35.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.02000000000004,,0.4950000000000001,17.266666666666666,06-04-18,,,0
9739,"62,7",,,,"69,7,,,",2018-04-06 17:00:00,,1492.0,18-30 anni ,2018-06-04T18:00:00Z,688.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.02000000000004,,0.4950000000000001,17.266666666666666,06-04-18,,,0
9740,"62,7",,,,"69,7,,,",2018-04-06 17:00:00,,1660.0,31-40 anni,2018-06-04T18:00:00Z,431.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.02000000000004,,0.4950000000000001,17.266666666666666,06-04-18,,,0
9741,"62,7",,,,"69,7,,,",2018-04-06 17:00:00,,1828.0,41-50 anni,2018-06-04T18:00:00Z,623.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.02000000000004,,0.4950000000000001,17.266666666666666,06-04-18,,,0
9742,"62,7",,,,"69,7,,,",2018-04-06 17:00:00,,1996.0,51-60 anni,2018-06-04T18:00:00Z,633.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.02000000000004,,0.4950000000000001,17.266666666666666,06-04-18,,,0
9743,"62,7",,,,"69,7,,,",2018-04-06 17:00:00,,2164.0,>60 anni,2018-06-04T18:00:00Z,1084.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.02000000000004,,0.4950000000000001,17.266666666666666,06-04-18,,,0
9744,"62,7",,,,"69,7,,,",2018-04-06 17:00:00,,2332.0,Visitatori Intraregionali,2018-06-04T18:00:00Z,640.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.02000000000004,,0.4950000000000001,17.266666666666666,06-04-18,,,0
9745,"62,7",,,,"69,7,,,",2018-04-06 17:00:00,,2500.0,Visitatori Extraregionali,2018-06-04T18:00:00Z,154.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.02000000000004,,0.4950000000000001,17.266666666666666,06-04-18,,,0
9746,"62,7",,,,"69,7,,,",2018-04-06 17:00:00,,2668.0,Pendolari,2018-06-04T18:00:00Z,396.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.02000000000004,,0.4950000000000001,17.266666666666666,06-04-18,,,0
9747,"62,7",,,,"69,7,,,",2018-04-06 17:00:00,,2836.0,Residenti,2018-06-04T18:00:00Z,2085.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.02000000000004,,0.4950000000000001,17.266666666666666,06-04-18,,,0
9748,"62,7",,,,"69,7,,,",2018-04-06 17:00:00,,3004.0,Visitatori Stranieri,2018-06-04T18:00:00Z,220.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.02000000000004,,0.4950000000000001,17.266666666666666,06-04-18,,,0
9749,"60,4",,,,"67,4,,,",2018-04-06 18:00:00,,147.0,Presenze,2018-06-04T19:00:00Z,3549.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.49000000000001,,0.13599999999999998,17.633333333333336,06-04-18,,,0
9750,"60,4",,,,"67,4,,,",2018-04-06 18:00:00,,315.0,Maschi,2018-06-04T19:00:00Z,1935.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.49000000000001,,0.13599999999999998,17.633333333333336,06-04-18,,,0
9751,"60,4",,,,"67,4,,,",2018-04-06 18:00:00,,483.0,Femmine,2018-06-04T19:00:00Z,1614.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.49000000000001,,0.13599999999999998,17.633333333333336,06-04-18,,,0
9752,"60,4",,,,"67,4,,,",2018-04-06 18:00:00,,651.0,Business,2018-06-04T19:00:00Z,606.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.49000000000001,,0.13599999999999998,17.633333333333336,06-04-18,,,0
9753,"60,4",,,,"67,4,,,",2018-04-06 18:00:00,,819.0,Consumer,2018-06-04T19:00:00Z,2943.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.49000000000001,,0.13599999999999998,17.633333333333336,06-04-18,,,0
9754,"60,4",,,,"67,4,,,",2018-04-06 18:00:00,,987.0,Italiani,2018-06-04T19:00:00Z,3378.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.49000000000001,,0.13599999999999998,17.633333333333336,06-04-18,,,0
9755,"60,4",,,,"67,4,,,",2018-04-06 18:00:00,,1155.0,Stranieri,2018-06-04T19:00:00Z,171.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.49000000000001,,0.13599999999999998,17.633333333333336,06-04-18,,,0
9756,"60,4",,,,"67,4,,,",2018-04-06 18:00:00,,1323.0,<18 anni,2018-06-04T19:00:00Z,35.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.49000000000001,,0.13599999999999998,17.633333333333336,06-04-18,,,0
9757,"60,4",,,,"67,4,,,",2018-04-06 18:00:00,,1491.0,18-30 anni ,2018-06-04T19:00:00Z,703.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.49000000000001,,0.13599999999999998,17.633333333333336,06-04-18,,,0
9758,"60,4",,,,"67,4,,,",2018-04-06 18:00:00,,1659.0,31-40 anni,2018-06-04T19:00:00Z,438.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.49000000000001,,0.13599999999999998,17.633333333333336,06-04-18,,,0
9759,"60,4",,,,"67,4,,,",2018-04-06 18:00:00,,1827.0,41-50 anni,2018-06-04T19:00:00Z,628.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.49000000000001,,0.13599999999999998,17.633333333333336,06-04-18,,,0
9760,"60,4",,,,"67,4,,,",2018-04-06 18:00:00,,1995.0,51-60 anni,2018-06-04T19:00:00Z,632.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.49000000000001,,0.13599999999999998,17.633333333333336,06-04-18,,,0
9761,"60,4",,,,"67,4,,,",2018-04-06 18:00:00,,2163.0,>60 anni,2018-06-04T19:00:00Z,1114.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.49000000000001,,0.13599999999999998,17.633333333333336,06-04-18,,,0
9762,"60,4",,,,"67,4,,,",2018-04-06 18:00:00,,2331.0,Visitatori Intraregionali,2018-06-04T19:00:00Z,618.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.49000000000001,,0.13599999999999998,17.633333333333336,06-04-18,,,0
9763,"60,4",,,,"67,4,,,",2018-04-06 18:00:00,,2499.0,Visitatori Extraregionali,2018-06-04T19:00:00Z,149.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.49000000000001,,0.13599999999999998,17.633333333333336,06-04-18,,,0
9764,"60,4",,,,"67,4,,,",2018-04-06 18:00:00,,2667.0,Pendolari,2018-06-04T19:00:00Z,273.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.49000000000001,,0.13599999999999998,17.633333333333336,06-04-18,,,0
9765,"60,4",,,,"67,4,,,",2018-04-06 18:00:00,,2835.0,Residenti,2018-06-04T19:00:00Z,2291.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,17.49000000000001,,0.13599999999999998,17.633333333333336,06-04-18,,,0
